EventID,case:concept:name,concept:name,time:timestamp,lifecycle:transition,ground_truth_activity
1331,Case_560,B1,2023-01-05 20:53:00+00:00,complete,B1
1332,Case_372,A,2023-01-05 20:54:00+00:00,complete,A_start
1333,Case_560,D,2023-01-05 20:55:00+00:00,complete,D
1334,Case_372,C,2023-01-05 21:04:00+00:00,complete,C
1335,Case_372,B1,2023-01-05 21:06:00+00:00,complete,B1
1336,Case_372,D,2023-01-05 21:06:00+00:00,complete,D
1337,Case_974,A,2023-01-05 21:08:00+00:00,complete,A_end
1338,Case_733,F,2023-01-05 21:12:00+00:00,complete,F
1339,Case_155,B2,2023-01-05 21:14:00+00:00,complete,B2
1340,Case_372,B2,2023-01-05 21:22:00+00:00,complete,B2
1341,Case_560,B2,2023-01-05 21:25:00+00:00,complete,B2
1342,Case_438,A,2023-01-05 22:04:00+00:00,complete,A_start
1343,Case_704,A,2023-01-05 22:04:00+00:00,complete,A_start
1344,Case_155,A,2023-01-05 22:06:00+00:00,complete,A_middle
1345,Case_560,A,2023-01-05 22:14:00+00:00,complete,A_middle
1346,Case_438,C,2023-01-05 22:16:00+00:00,complete,C
1347,Case_438,D,2023-01-05 22:20:00+00:00,complete,D
1348,Case_438,B1,2023-01-05 22:20:00+00:00,complete,B1
1349,Case_372,A,2023-01-05 22:21:00+00:00,complete,A_middle
1350,Case_469,A,2023-01-05 22:24:00+00:00,complete,A_start
1351,Case_704,C,2023-01-05 22:27:00+00:00,complete,C
1352,Case_155,E1,2023-01-05 22:30:00+00:00,complete,E1
1353,Case_733,A,2023-01-05 22:30:00+00:00,complete,A_end
1354,Case_704,D,2023-01-05 22:31:00+00:00,complete,D
1355,Case_704,B1,2023-01-05 22:32:00+00:00,complete,B1
1356,Case_560,E1,2023-01-05 22:33:00+00:00,complete,E1
1357,Case_469,C,2023-01-05 22:37:00+00:00,complete,C
1358,Case_469,D,2023-01-05 22:42:00+00:00,complete,D
1359,Case_372,E1,2023-01-05 22:42:00+00:00,complete,E1
1360,Case_469,B1,2023-01-05 22:43:00+00:00,complete,B1
1361,Case_438,B2,2023-01-05 22:48:00+00:00,complete,B2
1362,Case_704,B2,2023-01-05 22:59:00+00:00,complete,B2
1363,Case_469,B2,2023-01-05 23:02:00+00:00,complete,B2
1364,Case_155,E2,2023-01-05 23:04:00+00:00,complete,E2
1365,Case_560,E2,2023-01-05 23:05:00+00:00,complete,E2
1366,Case_372,E2,2023-01-05 23:19:00+00:00,complete,E2
1367,Case_252,A,2023-01-05 23:21:00+00:00,complete,A_start
1368,Case_155,A,2023-01-05 23:23:00+00:00,complete,A_end
1369,Case_704,A,2023-01-05 23:24:00+00:00,complete,A_middle
1370,Case_560,A,2023-01-05 23:28:00+00:00,complete,A_end
1371,Case_372,A,2023-01-05 23:35:00+00:00,complete,A_end
1372,Case_469,A,2023-01-05 23:36:00+00:00,complete,A_middle
1373,Case_438,A,2023-01-05 23:45:00+00:00,complete,A_middle
1374,Case_125,A,2023-01-05 23:45:00+00:00,complete,A_start
1375,Case_469,E1,2023-01-05 23:46:00+00:00,complete,E1
1376,Case_252,C,2023-01-05 23:48:00+00:00,complete,C
1377,Case_704,F,2023-01-05 23:51:00+00:00,complete,F
1378,Case_252,B1,2023-01-05 23:51:00+00:00,complete,B1
1379,Case_252,D,2023-01-05 23:53:00+00:00,complete,D
1380,Case_125,C,2023-01-05 23:58:00+00:00,complete,C
1381,Case_438,E1,2023-01-05 23:59:00+00:00,complete,E1
1382,Case_125,B1,2023-01-06 00:00:00+00:00,complete,B1
1383,Case_125,D,2023-01-06 00:02:00+00:00,complete,D
1384,Case_252,B2,2023-01-06 00:13:00+00:00,complete,B2
1385,Case_469,E2,2023-01-06 00:15:00+00:00,complete,E2
1386,Case_125,B2,2023-01-06 00:22:00+00:00,complete,B2
1387,Case_438,E2,2023-01-06 00:42:00+00:00,complete,E2
1388,Case_469,A,2023-01-06 00:44:00+00:00,complete,A_end
1389,Case_704,A,2023-01-06 00:48:00+00:00,complete,A_end
1390,Case_252,A,2023-01-06 01:02:00+00:00,complete,A_middle
1391,Case_125,A,2023-01-06 01:06:00+00:00,complete,A_middle
1392,Case_438,A,2023-01-06 01:17:00+00:00,complete,A_end
1393,Case_125,F,2023-01-06 01:18:00+00:00,complete,F
1394,Case_252,F,2023-01-06 01:23:00+00:00,complete,F
1395,Case_2,A,2023-01-06 01:36:00+00:00,complete,A_start
1396,Case_145,A,2023-01-06 01:50:00+00:00,complete,A_start
1397,Case_125,A,2023-01-06 01:55:00+00:00,complete,A_end
1398,Case_2,C,2023-01-06 02:00:00+00:00,complete,C
1399,Case_2,D,2023-01-06 02:01:00+00:00,complete,D
1400,Case_145,C,2023-01-06 02:01:00+00:00,complete,C
1401,Case_145,B1,2023-01-06 02:04:00+00:00,complete,B1
1402,Case_145,D,2023-01-06 02:06:00+00:00,complete,D
1403,Case_2,B1,2023-01-06 02:07:00+00:00,complete,B1
1404,Case_252,A,2023-01-06 02:10:00+00:00,complete,A_end
1405,Case_403,A,2023-01-06 02:11:00+00:00,complete,A_start
1406,Case_172,A,2023-01-06 02:11:00+00:00,complete,A_start
1407,Case_2,B2,2023-01-06 02:23:00+00:00,complete,B2
1408,Case_172,C,2023-01-06 02:31:00+00:00,complete,C
1409,Case_172,D,2023-01-06 02:34:00+00:00,complete,D
1410,Case_172,B1,2023-01-06 02:38:00+00:00,complete,B1
1411,Case_403,C,2023-01-06 02:38:00+00:00,complete,C
1412,Case_403,B1,2023-01-06 02:41:00+00:00,complete,B1
1413,Case_403,D,2023-01-06 02:43:00+00:00,complete,D
1414,Case_145,B2,2023-01-06 02:45:00+00:00,complete,B2
1415,Case_2,A,2023-01-06 03:08:00+00:00,complete,A_middle
1416,Case_172,B2,2023-01-06 03:09:00+00:00,complete,B2
1417,Case_403,B2,2023-01-06 03:16:00+00:00,complete,B2
1418,Case_2,F,2023-01-06 03:32:00+00:00,complete,F
1419,Case_145,A,2023-01-06 03:41:00+00:00,complete,A_middle
1420,Case_172,A,2023-01-06 03:43:00+00:00,complete,A_middle
1421,Case_145,E1,2023-01-06 04:01:00+00:00,complete,E1
1422,Case_172,F,2023-01-06 04:06:00+00:00,complete,F
1423,Case_403,A,2023-01-06 04:08:00+00:00,complete,A_middle
1424,Case_2,A,2023-01-06 04:20:00+00:00,complete,A_end
1425,Case_403,F,2023-01-06 04:35:00+00:00,complete,F
1426,Case_854,A,2023-01-06 04:36:00+00:00,complete,A_start
1427,Case_172,A,2023-01-06 04:44:00+00:00,complete,A_end
1428,Case_145,E2,2023-01-06 04:45:00+00:00,complete,E2
1429,Case_692,A,2023-01-06 04:56:00+00:00,complete,A_start
1430,Case_701,A,2023-01-06 05:06:00+00:00,complete,A_start
1431,Case_854,C,2023-01-06 05:06:00+00:00,complete,C
1432,Case_140,A,2023-01-06 05:07:00+00:00,complete,A_start
1433,Case_854,D,2023-01-06 05:10:00+00:00,complete,D
1434,Case_692,C,2023-01-06 05:11:00+00:00,complete,C
1435,Case_854,B1,2023-01-06 05:12:00+00:00,complete,B1
1436,Case_692,B1,2023-01-06 05:14:00+00:00,complete,B1
1437,Case_692,D,2023-01-06 05:16:00+00:00,complete,D
1438,Case_917,A,2023-01-06 05:21:00+00:00,complete,A_start
1439,Case_145,A,2023-01-06 05:21:00+00:00,complete,A_end
1440,Case_140,C,2023-01-06 05:25:00+00:00,complete,C
1441,Case_140,B1,2023-01-06 05:27:00+00:00,complete,B1
1442,Case_140,D,2023-01-06 05:28:00+00:00,complete,D
1443,Case_701,C,2023-01-06 05:30:00+00:00,complete,C
1444,Case_701,D,2023-01-06 05:31:00+00:00,complete,D
1445,Case_917,C,2023-01-06 05:32:00+00:00,complete,C
1446,Case_403,A,2023-01-06 05:32:00+00:00,complete,A_end
1447,Case_701,B1,2023-01-06 05:35:00+00:00,complete,B1
1448,Case_917,D,2023-01-06 05:36:00+00:00,complete,D
1449,Case_854,B2,2023-01-06 05:37:00+00:00,complete,B2
1450,Case_917,B1,2023-01-06 05:38:00+00:00,complete,B1
1451,Case_692,B2,2023-01-06 05:56:00+00:00,complete,B2
1452,Case_463,A,2023-01-06 05:59:00+00:00,complete,A_start
1453,Case_371,A,2023-01-06 06:04:00+00:00,complete,A_start
1454,Case_140,B2,2023-01-06 06:11:00+00:00,complete,B2
1455,Case_917,B2,2023-01-06 06:12:00+00:00,complete,B2
1456,Case_371,C,2023-01-06 06:17:00+00:00,complete,C
1457,Case_477,A,2023-01-06 06:18:00+00:00,complete,A_start
1458,Case_701,B2,2023-01-06 06:20:00+00:00,complete,B2
1459,Case_371,D,2023-01-06 06:21:00+00:00,complete,D
1460,Case_371,B1,2023-01-06 06:24:00+00:00,complete,B1
1461,Case_854,A,2023-01-06 06:25:00+00:00,complete,A_middle
1462,Case_463,C,2023-01-06 06:26:00+00:00,complete,C
1463,Case_463,D,2023-01-06 06:30:00+00:00,complete,D
1464,Case_463,B1,2023-01-06 06:30:00+00:00,complete,B1
1465,Case_692,A,2023-01-06 06:30:00+00:00,complete,A_middle
1466,Case_477,C,2023-01-06 06:37:00+00:00,complete,C
1467,Case_988,A,2023-01-06 06:37:00+00:00,complete,A_start
1468,Case_477,D,2023-01-06 06:41:00+00:00,complete,D
1469,Case_477,B1,2023-01-06 06:44:00+00:00,complete,B1
1470,Case_917,A,2023-01-06 06:44:00+00:00,complete,A_middle
1471,Case_854,F,2023-01-06 06:48:00+00:00,complete,F
1472,Case_692,E1,2023-01-06 06:49:00+00:00,complete,E1
1473,Case_463,B2,2023-01-06 06:54:00+00:00,complete,B2
1474,Case_917,F,2023-01-06 06:56:00+00:00,complete,F
1475,Case_371,B2,2023-01-06 06:58:00+00:00,complete,B2
1476,Case_140,A,2023-01-06 06:59:00+00:00,complete,A_middle
1477,Case_988,C,2023-01-06 07:01:00+00:00,complete,C
1478,Case_988,D,2023-01-06 07:05:00+00:00,complete,D
1479,Case_988,B1,2023-01-06 07:05:00+00:00,complete,B1
1480,Case_701,A,2023-01-06 07:06:00+00:00,complete,A_middle
1481,Case_477,B2,2023-01-06 07:10:00+00:00,complete,B2
1482,Case_692,E2,2023-01-06 07:13:00+00:00,complete,E2
1483,Case_463,A,2023-01-06 07:14:00+00:00,complete,A_middle
1484,Case_140,F,2023-01-06 07:20:00+00:00,complete,F
1485,Case_463,E1,2023-01-06 07:30:00+00:00,complete,E1
1486,Case_701,E1,2023-01-06 07:33:00+00:00,complete,E1
1487,Case_371,A,2023-01-06 07:34:00+00:00,complete,A_middle
1488,Case_854,A,2023-01-06 07:47:00+00:00,complete,A_end
1489,Case_477,A,2023-01-06 07:49:00+00:00,complete,A_middle
1490,Case_988,B2,2023-01-06 07:49:00+00:00,complete,B2
1491,Case_692,A,2023-01-06 07:53:00+00:00,complete,A_end
1492,Case_371,E1,2023-01-06 07:56:00+00:00,complete,E1
1493,Case_701,E2,2023-01-06 08:05:00+00:00,complete,E2
1494,Case_140,A,2023-01-06 08:07:00+00:00,complete,A_end
1495,Case_477,F,2023-01-06 08:07:00+00:00,complete,F
1496,Case_917,A,2023-01-06 08:08:00+00:00,complete,A_end
1497,Case_463,E2,2023-01-06 08:20:00+00:00,complete,E2
1498,Case_988,A,2023-01-06 08:22:00+00:00,complete,A_middle
1499,Case_701,A,2023-01-06 08:27:00+00:00,complete,A_end
1500,Case_371,E2,2023-01-06 08:33:00+00:00,complete,E2
1501,Case_988,F,2023-01-06 08:43:00+00:00,complete,F
1502,Case_371,A,2023-01-06 08:58:00+00:00,complete,A_end
1503,Case_463,A,2023-01-06 08:58:00+00:00,complete,A_end
1504,Case_477,A,2023-01-06 09:13:00+00:00,complete,A_end
1505,Case_988,A,2023-01-06 09:20:00+00:00,complete,A_end
1506,Case_868,A,2023-01-06 09:22:00+00:00,complete,A_start
1507,Case_868,C,2023-01-06 09:50:00+00:00,complete,C
1508,Case_868,D,2023-01-06 09:52:00+00:00,complete,D
1509,Case_868,B1,2023-01-06 09:53:00+00:00,complete,B1
1510,Case_868,B2,2023-01-06 10:08:00+00:00,complete,B2
1511,Case_813,A,2023-01-06 10:35:00+00:00,complete,A_start
1512,Case_316,A,2023-01-06 10:56:00+00:00,complete,A_start
1513,Case_813,C,2023-01-06 10:58:00+00:00,complete,C
1514,Case_813,D,2023-01-06 11:00:00+00:00,complete,D
1515,Case_813,B1,2023-01-06 11:02:00+00:00,complete,B1
1516,Case_868,A,2023-01-06 11:15:00+00:00,complete,A_middle
1517,Case_813,B2,2023-01-06 11:24:00+00:00,complete,B2
1518,Case_316,C,2023-01-06 11:26:00+00:00,complete,C
1519,Case_316,D,2023-01-06 11:29:00+00:00,complete,D
1520,Case_316,B1,2023-01-06 11:31:00+00:00,complete,B1
1521,Case_868,E1,2023-01-06 11:42:00+00:00,complete,E1
1522,Case_810,A,2023-01-06 11:47:00+00:00,complete,A_start
1523,Case_810,C,2023-01-06 12:02:00+00:00,complete,C
1524,Case_810,B1,2023-01-06 12:05:00+00:00,complete,B1
1525,Case_810,D,2023-01-06 12:07:00+00:00,complete,D
1526,Case_813,A,2023-01-06 12:08:00+00:00,complete,A_middle
1527,Case_203,A,2023-01-06 12:10:00+00:00,complete,A_start
1528,Case_719,A,2023-01-06 12:13:00+00:00,complete,A_start
1529,Case_316,B2,2023-01-06 12:16:00+00:00,complete,B2
1530,Case_868,E2,2023-01-06 12:20:00+00:00,complete,E2
1531,Case_203,C,2023-01-06 12:22:00+00:00,complete,C
1532,Case_203,D,2023-01-06 12:23:00+00:00,complete,D
1533,Case_203,B1,2023-01-06 12:24:00+00:00,complete,B1
1534,Case_719,C,2023-01-06 12:27:00+00:00,complete,C
1535,Case_719,D,2023-01-06 12:29:00+00:00,complete,D
1536,Case_719,B1,2023-01-06 12:32:00+00:00,complete,B1
1537,Case_569,A,2023-01-06 12:33:00+00:00,complete,A_start
1538,Case_813,E1,2023-01-06 12:36:00+00:00,complete,E1
1539,Case_810,B2,2023-01-06 12:49:00+00:00,complete,B2
1540,Case_203,B2,2023-01-06 12:52:00+00:00,complete,B2
1541,Case_719,B2,2023-01-06 12:58:00+00:00,complete,B2
1542,Case_569,C,2023-01-06 12:58:00+00:00,complete,C
1543,Case_868,A,2023-01-06 12:58:00+00:00,complete,A_end
1544,Case_569,B1,2023-01-06 13:00:00+00:00,complete,B1
1545,Case_569,D,2023-01-06 13:02:00+00:00,complete,D
1546,Case_316,A,2023-01-06 13:07:00+00:00,complete,A_middle
1547,Case_813,E2,2023-01-06 13:11:00+00:00,complete,E2
1548,Case_719,A,2023-01-06 13:26:00+00:00,complete,A_middle
1549,Case_316,F,2023-01-06 13:31:00+00:00,complete,F
1550,Case_569,B2,2023-01-06 13:32:00+00:00,complete,B2
1551,Case_813,A,2023-01-06 13:43:00+00:00,complete,A_end
1552,Case_810,A,2023-01-06 13:43:00+00:00,complete,A_middle
1553,Case_203,A,2023-01-06 13:52:00+00:00,complete,A_middle
1554,Case_719,E1,2023-01-06 13:55:00+00:00,complete,E1
1555,Case_810,E1,2023-01-06 14:13:00+00:00,complete,E1
1556,Case_203,F,2023-01-06 14:22:00+00:00,complete,F
1557,Case_569,A,2023-01-06 14:27:00+00:00,complete,A_middle
1558,Case_316,A,2023-01-06 14:28:00+00:00,complete,A_end
1559,Case_719,E2,2023-01-06 14:44:00+00:00,complete,E2
1560,Case_810,E2,2023-01-06 14:49:00+00:00,complete,E2
1561,Case_569,F,2023-01-06 14:50:00+00:00,complete,F
1562,Case_810,A,2023-01-06 15:05:00+00:00,complete,A_end
1563,Case_719,A,2023-01-06 15:18:00+00:00,complete,A_end
1564,Case_203,A,2023-01-06 15:42:00+00:00,complete,A_end
1565,Case_932,A,2023-01-06 15:49:00+00:00,complete,A_start
1566,Case_569,A,2023-01-06 15:58:00+00:00,complete,A_end
1567,Case_932,C,2023-01-06 16:07:00+00:00,complete,C
1568,Case_494,A,2023-01-06 16:07:00+00:00,complete,A_start
1569,Case_932,D,2023-01-06 16:10:00+00:00,complete,D
1570,Case_932,B1,2023-01-06 16:13:00+00:00,complete,B1
1571,Case_49,A,2023-01-06 16:20:00+00:00,complete,A_start
1572,Case_49,C,2023-01-06 16:32:00+00:00,complete,C
1573,Case_494,C,2023-01-06 16:33:00+00:00,complete,C
1574,Case_494,D,2023-01-06 16:35:00+00:00,complete,D
1575,Case_49,D,2023-01-06 16:36:00+00:00,complete,D
1576,Case_49,B1,2023-01-06 16:38:00+00:00,complete,B1
1577,Case_494,B1,2023-01-06 16:39:00+00:00,complete,B1
1578,Case_932,B2,2023-01-06 16:54:00+00:00,complete,B2
1579,Case_49,B2,2023-01-06 17:00:00+00:00,complete,B2
1580,Case_494,B2,2023-01-06 17:10:00+00:00,complete,B2
1581,Case_184,A,2023-01-06 17:21:00+00:00,complete,A_start
1582,Case_49,A,2023-01-06 17:34:00+00:00,complete,A_middle
1583,Case_932,A,2023-01-06 17:41:00+00:00,complete,A_middle
1584,Case_494,A,2023-01-06 17:46:00+00:00,complete,A_middle
1585,Case_184,C,2023-01-06 17:51:00+00:00,complete,C
1586,Case_184,D,2023-01-06 17:52:00+00:00,complete,D
1587,Case_690,A,2023-01-06 17:52:00+00:00,complete,A_start
1588,Case_49,E1,2023-01-06 17:53:00+00:00,complete,E1
1589,Case_839,A,2023-01-06 17:55:00+00:00,complete,A_start
1590,Case_932,F,2023-01-06 17:56:00+00:00,complete,F
1591,Case_184,B1,2023-01-06 17:56:00+00:00,complete,B1
1592,Case_690,C,2023-01-06 18:02:00+00:00,complete,C
1593,Case_690,D,2023-01-06 18:04:00+00:00,complete,D
1594,Case_494,F,2023-01-06 18:07:00+00:00,complete,F
1595,Case_690,B1,2023-01-06 18:07:00+00:00,complete,B1
1596,Case_833,A,2023-01-06 18:15:00+00:00,complete,A_start
1597,Case_839,C,2023-01-06 18:21:00+00:00,complete,C
1598,Case_839,D,2023-01-06 18:22:00+00:00,complete,D
1599,Case_184,B2,2023-01-06 18:23:00+00:00,complete,B2
1600,Case_839,B1,2023-01-06 18:24:00+00:00,complete,B1
1601,Case_833,C,2023-01-06 18:33:00+00:00,complete,C
1602,Case_932,A,2023-01-06 18:37:00+00:00,complete,A_end
1603,Case_833,D,2023-01-06 18:38:00+00:00,complete,D
1604,Case_833,B1,2023-01-06 18:40:00+00:00,complete,B1
1605,Case_49,E2,2023-01-06 18:40:00+00:00,complete,E2
1606,Case_690,B2,2023-01-06 18:49:00+00:00,complete,B2
1607,Case_833,B2,2023-01-06 18:56:00+00:00,complete,B2
1608,Case_49,A,2023-01-06 18:57:00+00:00,complete,A_end
1609,Case_503,A,2023-01-06 19:01:00+00:00,complete,A_start
1610,Case_494,A,2023-01-06 19:07:00+00:00,complete,A_end
1611,Case_839,B2,2023-01-06 19:07:00+00:00,complete,B2
1612,Case_413,A,2023-01-06 19:12:00+00:00,complete,A_start
1613,Case_184,A,2023-01-06 19:15:00+00:00,complete,A_middle
1614,Case_646,A,2023-01-06 19:24:00+00:00,complete,A_start
1615,Case_503,C,2023-01-06 19:29:00+00:00,complete,C
1616,Case_503,D,2023-01-06 19:33:00+00:00,complete,D
1617,Case_503,B1,2023-01-06 19:33:00+00:00,complete,B1
1618,Case_690,A,2023-01-06 19:36:00+00:00,complete,A_middle
1619,Case_646,C,2023-01-06 19:37:00+00:00,complete,C
1620,Case_646,D,2023-01-06 19:39:00+00:00,complete,D
1621,Case_413,C,2023-01-06 19:39:00+00:00,complete,C
1622,Case_646,B1,2023-01-06 19:41:00+00:00,complete,B1
1623,Case_184,F,2023-01-06 19:42:00+00:00,complete,F
1624,Case_413,D,2023-01-06 19:43:00+00:00,complete,D
1625,Case_413,B1,2023-01-06 19:46:00+00:00,complete,B1
1626,Case_503,B2,2023-01-06 19:53:00+00:00,complete,B2
1627,Case_833,A,2023-01-06 20:00:00+00:00,complete,A_middle
1628,Case_839,A,2023-01-06 20:03:00+00:00,complete,A_middle
1629,Case_413,B2,2023-01-06 20:05:00+00:00,complete,B2
1630,Case_690,E1,2023-01-06 20:06:00+00:00,complete,E1
1631,Case_185,A,2023-01-06 20:14:00+00:00,complete,A_start
1632,Case_646,B2,2023-01-06 20:15:00+00:00,complete,B2
1633,Case_833,F,2023-01-06 20:20:00+00:00,complete,F
1634,Case_185,C,2023-01-06 20:24:00+00:00,complete,C
1635,Case_185,D,2023-01-06 20:27:00+00:00,complete,D
1636,Case_839,F,2023-01-06 20:28:00+00:00,complete,F
1637,Case_185,B1,2023-01-06 20:29:00+00:00,complete,B1
1638,Case_690,E2,2023-01-06 20:44:00+00:00,complete,E2
1639,Case_503,A,2023-01-06 20:49:00+00:00,complete,A_middle
1640,Case_413,A,2023-01-06 20:56:00+00:00,complete,A_middle
1641,Case_184,A,2023-01-06 20:57:00+00:00,complete,A_end
1642,Case_185,B2,2023-01-06 20:59:00+00:00,complete,B2
1643,Case_690,A,2023-01-06 21:02:00+00:00,complete,A_end
1644,Case_503,E1,2023-01-06 21:06:00+00:00,complete,E1
1645,Case_839,A,2023-01-06 21:07:00+00:00,complete,A_end
1646,Case_833,A,2023-01-06 21:08:00+00:00,complete,A_end
1647,Case_646,A,2023-01-06 21:14:00+00:00,complete,A_middle
1648,Case_413,E1,2023-01-06 21:22:00+00:00,complete,E1
1649,Case_185,A,2023-01-06 21:42:00+00:00,complete,A_middle
1650,Case_646,F,2023-01-06 21:43:00+00:00,complete,F
1651,Case_413,E2,2023-01-06 21:53:00+00:00,complete,E2
1652,Case_503,E2,2023-01-06 21:53:00+00:00,complete,E2
1653,Case_185,E1,2023-01-06 22:03:00+00:00,complete,E1
1654,Case_413,A,2023-01-06 22:09:00+00:00,complete,A_end
1655,Case_503,A,2023-01-06 22:20:00+00:00,complete,A_end
1656,Case_185,E2,2023-01-06 22:35:00+00:00,complete,E2
1657,Case_646,A,2023-01-06 22:38:00+00:00,complete,A_end
1658,Case_394,A,2023-01-06 22:53:00+00:00,complete,A_start
1659,Case_336,A,2023-01-06 22:57:00+00:00,complete,A_start
1660,Case_185,A,2023-01-06 23:03:00+00:00,complete,A_end
1661,Case_394,C,2023-01-06 23:08:00+00:00,complete,C
1662,Case_336,C,2023-01-06 23:09:00+00:00,complete,C
1663,Case_336,D,2023-01-06 23:11:00+00:00,complete,D
1664,Case_394,B1,2023-01-06 23:13:00+00:00,complete,B1
1665,Case_394,D,2023-01-06 23:13:00+00:00,complete,D
1666,Case_336,B1,2023-01-06 23:16:00+00:00,complete,B1
1667,Case_394,B2,2023-01-06 23:30:00+00:00,complete,B2
1668,Case_336,B2,2023-01-06 23:56:00+00:00,complete,B2
1669,Case_394,A,2023-01-07 00:29:00+00:00,complete,A_middle
1670,Case_229,A,2023-01-07 00:31:00+00:00,complete,A_start
1671,Case_352,A,2023-01-07 00:40:00+00:00,complete,A_start
1672,Case_229,C,2023-01-07 00:44:00+00:00,complete,C
1673,Case_229,D,2023-01-07 00:45:00+00:00,complete,D
1674,Case_394,E1,2023-01-07 00:48:00+00:00,complete,E1
1675,Case_229,B1,2023-01-07 00:49:00+00:00,complete,B1
1676,Case_336,A,2023-01-07 00:56:00+00:00,complete,A_middle
1677,Case_352,C,2023-01-07 01:03:00+00:00,complete,C
1678,Case_352,D,2023-01-07 01:08:00+00:00,complete,D
1679,Case_352,B1,2023-01-07 01:09:00+00:00,complete,B1
1680,Case_336,E1,2023-01-07 01:10:00+00:00,complete,E1
1681,Case_229,B2,2023-01-07 01:15:00+00:00,complete,B2
1682,Case_394,E2,2023-01-07 01:30:00+00:00,complete,E2
1683,Case_352,B2,2023-01-07 01:37:00+00:00,complete,B2
1684,Case_571,A,2023-01-07 01:38:00+00:00,complete,A_start
1685,Case_336,E2,2023-01-07 01:40:00+00:00,complete,E2
1686,Case_394,A,2023-01-07 01:47:00+00:00,complete,A_end
1687,Case_571,C,2023-01-07 01:50:00+00:00,complete,C
1688,Case_229,A,2023-01-07 01:52:00+00:00,complete,A_middle
1689,Case_571,B1,2023-01-07 01:54:00+00:00,complete,B1
1690,Case_571,D,2023-01-07 01:55:00+00:00,complete,D
1691,Case_229,F,2023-01-07 02:05:00+00:00,complete,F
1692,Case_336,A,2023-01-07 02:06:00+00:00,complete,A_end
1693,Case_352,A,2023-01-07 02:08:00+00:00,complete,A_middle
1694,Case_352,F,2023-01-07 02:18:00+00:00,complete,F
1695,Case_571,B2,2023-01-07 02:36:00+00:00,complete,B2
1696,Case_369,A,2023-01-07 02:40:00+00:00,complete,A_start
1697,Case_229,A,2023-01-07 02:51:00+00:00,complete,A_end
1698,Case_369,C,2023-01-07 02:52:00+00:00,complete,C
1699,Case_369,D,2023-01-07 02:57:00+00:00,complete,D
1700,Case_369,B1,2023-01-07 02:58:00+00:00,complete,B1
1701,Case_571,A,2023-01-07 03:20:00+00:00,complete,A_middle
1702,Case_352,A,2023-01-07 03:28:00+00:00,complete,A_end
1703,Case_369,B2,2023-01-07 03:29:00+00:00,complete,B2
1704,Case_571,F,2023-01-07 03:30:00+00:00,complete,F
1705,Case_369,A,2023-01-07 04:08:00+00:00,complete,A_middle
1706,Case_657,A,2023-01-07 04:13:00+00:00,complete,A_start
1707,Case_571,A,2023-01-07 04:29:00+00:00,complete,A_end
1708,Case_369,F,2023-01-07 04:30:00+00:00,complete,F
1709,Case_657,C,2023-01-07 04:32:00+00:00,complete,C
1710,Case_657,B1,2023-01-07 04:34:00+00:00,complete,B1
1711,Case_657,D,2023-01-07 04:36:00+00:00,complete,D
1712,Case_657,B2,2023-01-07 04:54:00+00:00,complete,B2
1713,Case_369,A,2023-01-07 05:22:00+00:00,complete,A_end
1714,Case_657,A,2023-01-07 05:41:00+00:00,complete,A_middle
1715,Case_657,F,2023-01-07 05:59:00+00:00,complete,F
1716,Case_657,A,2023-01-07 07:04:00+00:00,complete,A_end
1717,Case_120,A,2023-01-07 07:05:00+00:00,complete,A_start
1718,Case_604,A,2023-01-07 07:08:00+00:00,complete,A_start
1719,Case_120,C,2023-01-07 07:17:00+00:00,complete,C
1720,Case_120,D,2023-01-07 07:20:00+00:00,complete,D
1721,Case_604,C,2023-01-07 07:22:00+00:00,complete,C
1722,Case_604,D,2023-01-07 07:23:00+00:00,complete,D
1723,Case_120,B1,2023-01-07 07:24:00+00:00,complete,B1
1724,Case_604,B1,2023-01-07 07:26:00+00:00,complete,B1
