EventID,Timestamp,OrgLabel,org:resource,concept:name,lifecycle:transition,case:concept:name
1612,1612,C,artificial,D_Dupli,complete,"226 [A, B, E, C, D, F, G, I, H]"
1613,1613,B,artificial,D_Dupli,complete,"226 [A, B, E, C, D, F, G, I, H]"
1614,1614,A,artificial,A,complete,"226 [A, B, E, C, D, F, G, I, H]"
1615,1615,D,artificial,D_Dupli,complete,"226 [A, B, E, C, D, F, G, I, H]"
1616,1616,F,artificial,F,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1617,1617,K,artificial,K,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1618,1618,J,artificial,J,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1619,1619,L,artificial,L,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1620,1620,K,artificial,K,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1621,1621,J,artificial,J,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1622,1622,L,artificial,L,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1623,1623,J,artificial,J,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1624,1624,I,artificial,I,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1625,1625,H,artificial,H,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1626,1626,G,artificial,G,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1627,1627,F,artificial,F,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1628,1628,G,artificial,G,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1629,1629,J,artificial,J,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1630,1630,K,artificial,K,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1631,1631,K,artificial,K,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1632,1632,A,artificial,A,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1633,1633,H,artificial,H,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1634,1634,H,artificial,H,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1635,1635,B,artificial,D_Dupli,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1636,1636,D,artificial,D_Dupli,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1637,1637,E,artificial,D_Dupli,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1638,1638,C,artificial,D_Dupli,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1639,1639,F,artificial,F,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1640,1640,G,artificial,G,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1641,1641,I,artificial,I,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1642,1642,I,artificial,I,complete,"227 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I, J, K, L, J, K, L, J, K, F, G, I, H]"
1643,1643,H,artificial,H,complete,"228 [B, A, E, C, D, F, G, H, I]"
1644,1644,G,artificial,G,complete,"228 [B, A, E, C, D, F, G, H, I]"
1645,1645,F,artificial,F,complete,"228 [B, A, E, C, D, F, G, H, I]"
1646,1646,D,artificial,D_Dupli,complete,"228 [B, A, E, C, D, F, G, H, I]"
1647,1647,C,artificial,D_Dupli,complete,"228 [B, A, E, C, D, F, G, H, I]"
1648,1648,A,artificial,A,complete,"228 [B, A, E, C, D, F, G, H, I]"
1649,1649,B,artificial,D_Dupli,complete,"228 [B, A, E, C, D, F, G, H, I]"
1650,1650,I,artificial,I,complete,"228 [B, A, E, C, D, F, G, H, I]"
1651,1651,E,artificial,D_Dupli,complete,"228 [B, A, E, C, D, F, G, H, I]"
1652,1652,E,artificial,D_Dupli,complete,"229 [B, A, C, D, E, F, G, I, H]"
1653,1653,B,artificial,D_Dupli,complete,"229 [B, A, C, D, E, F, G, I, H]"
1654,1654,H,artificial,H,complete,"229 [B, A, C, D, E, F, G, I, H]"
1655,1655,I,artificial,I,complete,"229 [B, A, C, D, E, F, G, I, H]"
1656,1656,G,artificial,G,complete,"229 [B, A, C, D, E, F, G, I, H]"
1657,1657,F,artificial,F,complete,"229 [B, A, C, D, E, F, G, I, H]"
1658,1658,A,artificial,A,complete,"229 [B, A, C, D, E, F, G, I, H]"
1659,1659,D,artificial,D_Dupli,complete,"229 [B, A, C, D, E, F, G, I, H]"
1660,1660,C,artificial,D_Dupli,complete,"229 [B, A, C, D, E, F, G, I, H]"
1661,1661,E,artificial,D_Dupli,complete,"23 [B, A, D, E, C, F, G, I, H]"
1662,1662,B,artificial,D_Dupli,complete,"23 [B, A, D, E, C, F, G, I, H]"
1663,1663,F,artificial,F,complete,"23 [B, A, D, E, C, F, G, I, H]"
1664,1664,G,artificial,G,complete,"23 [B, A, D, E, C, F, G, I, H]"
1665,1665,I,artificial,I,complete,"23 [B, A, D, E, C, F, G, I, H]"
1666,1666,H,artificial,H,complete,"23 [B, A, D, E, C, F, G, I, H]"
1667,1667,C,artificial,D_Dupli,complete,"23 [B, A, D, E, C, F, G, I, H]"
1668,1668,D,artificial,D_Dupli,complete,"23 [B, A, D, E, C, F, G, I, H]"
1669,1669,A,artificial,A,complete,"23 [B, A, D, E, C, F, G, I, H]"
1670,1670,B,artificial,D_Dupli,complete,"230 [B, A, C, E, D, F, G, H, I]"
1671,1671,A,artificial,A,complete,"230 [B, A, C, E, D, F, G, H, I]"
1672,1672,C,artificial,D_Dupli,complete,"230 [B, A, C, E, D, F, G, H, I]"
1673,1673,E,artificial,D_Dupli,complete,"230 [B, A, C, E, D, F, G, H, I]"
1674,1674,D,artificial,D_Dupli,complete,"230 [B, A, C, E, D, F, G, H, I]"
1675,1675,F,artificial,F,complete,"230 [B, A, C, E, D, F, G, H, I]"
1676,1676,G,artificial,G,complete,"230 [B, A, C, E, D, F, G, H, I]"
1677,1677,I,artificial,I,complete,"230 [B, A, C, E, D, F, G, H, I]"
1678,1678,H,artificial,H,complete,"230 [B, A, C, E, D, F, G, H, I]"
1679,1679,B,artificial,D_Dupli,complete,"231 [B, A, E, D, C, F, G, H, I]"
1680,1680,I,artificial,I,complete,"231 [B, A, E, D, C, F, G, H, I]"
1681,1681,H,artificial,H,complete,"231 [B, A, E, D, C, F, G, H, I]"
1682,1682,G,artificial,G,complete,"231 [B, A, E, D, C, F, G, H, I]"
1683,1683,A,artificial,A,complete,"231 [B, A, E, D, C, F, G, H, I]"
1684,1684,C,artificial,D_Dupli,complete,"231 [B, A, E, D, C, F, G, H, I]"
1685,1685,D,artificial,D_Dupli,complete,"231 [B, A, E, D, C, F, G, H, I]"
1686,1686,E,artificial,D_Dupli,complete,"231 [B, A, E, D, C, F, G, H, I]"
1687,1687,F,artificial,F,complete,"231 [B, A, E, D, C, F, G, H, I]"
1688,1688,B,artificial,D_Dupli,complete,"232 [A, B, E, D, C, F, G, H, I]"
1689,1689,D,artificial,D_Dupli,complete,"232 [A, B, E, D, C, F, G, H, I]"
1690,1690,C,artificial,D_Dupli,complete,"232 [A, B, E, D, C, F, G, H, I]"
1691,1691,F,artificial,F,complete,"232 [A, B, E, D, C, F, G, H, I]"
1692,1692,G,artificial,G,complete,"232 [A, B, E, D, C, F, G, H, I]"
1693,1693,H,artificial,H,complete,"232 [A, B, E, D, C, F, G, H, I]"
1694,1694,I,artificial,I,complete,"232 [A, B, E, D, C, F, G, H, I]"
1695,1695,A,artificial,A,complete,"232 [A, B, E, D, C, F, G, H, I]"
1696,1696,E,artificial,D_Dupli,complete,"232 [A, B, E, D, C, F, G, H, I]"
1697,1697,G,artificial,G,complete,"233 [A, B, C, D, E, F, G, I, H]"
1698,1698,H,artificial,H,complete,"233 [A, B, C, D, E, F, G, I, H]"
1699,1699,I,artificial,I,complete,"233 [A, B, C, D, E, F, G, I, H]"
1700,1700,F,artificial,F,complete,"233 [A, B, C, D, E, F, G, I, H]"
1701,1701,E,artificial,D_Dupli,complete,"233 [A, B, C, D, E, F, G, I, H]"
1702,1702,D,artificial,D_Dupli,complete,"233 [A, B, C, D, E, F, G, I, H]"
1703,1703,C,artificial,D_Dupli,complete,"233 [A, B, C, D, E, F, G, I, H]"
1704,1704,B,artificial,D_Dupli,complete,"233 [A, B, C, D, E, F, G, I, H]"
1705,1705,A,artificial,A,complete,"233 [A, B, C, D, E, F, G, I, H]"
1706,1706,C,artificial,D_Dupli,complete,"234 [A, B, C, D, E, F, G, H, I]"
1707,1707,D,artificial,D_Dupli,complete,"234 [A, B, C, D, E, F, G, H, I]"
1708,1708,E,artificial,D_Dupli,complete,"234 [A, B, C, D, E, F, G, H, I]"
1709,1709,F,artificial,F,complete,"234 [A, B, C, D, E, F, G, H, I]"
1710,1710,G,artificial,G,complete,"234 [A, B, C, D, E, F, G, H, I]"
1711,1711,H,artificial,H,complete,"234 [A, B, C, D, E, F, G, H, I]"
1712,1712,I,artificial,I,complete,"234 [A, B, C, D, E, F, G, H, I]"
1713,1713,A,artificial,A,complete,"234 [A, B, C, D, E, F, G, H, I]"
1714,1714,B,artificial,D_Dupli,complete,"234 [A, B, C, D, E, F, G, H, I]"
1715,1715,A,artificial,A,complete,"235 [A, B, C, E, D, F, G, I, H]"
1716,1716,B,artificial,D_Dupli,complete,"235 [A, B, C, E, D, F, G, I, H]"
1717,1717,C,artificial,D_Dupli,complete,"235 [A, B, C, E, D, F, G, I, H]"
1718,1718,E,artificial,D_Dupli,complete,"235 [A, B, C, E, D, F, G, I, H]"
1719,1719,D,artificial,D_Dupli,complete,"235 [A, B, C, E, D, F, G, I, H]"
1720,1720,F,artificial,F,complete,"235 [A, B, C, E, D, F, G, I, H]"
1721,1721,G,artificial,G,complete,"235 [A, B, C, E, D, F, G, I, H]"
1722,1722,I,artificial,I,complete,"235 [A, B, C, E, D, F, G, I, H]"
1723,1723,H,artificial,H,complete,"235 [A, B, C, E, D, F, G, I, H]"
1724,1724,B,artificial,D_Dupli,complete,"236 [B, A, C, E, D, F, G, H, I]"
1725,1725,A,artificial,A,complete,"236 [B, A, C, E, D, F, G, H, I]"
1726,1726,C,artificial,D_Dupli,complete,"236 [B, A, C, E, D, F, G, H, I]"
1727,1727,F,artificial,F,complete,"236 [B, A, C, E, D, F, G, H, I]"
1728,1728,G,artificial,G,complete,"236 [B, A, C, E, D, F, G, H, I]"
1729,1729,H,artificial,H,complete,"236 [B, A, C, E, D, F, G, H, I]"
1730,1730,I,artificial,I,complete,"236 [B, A, C, E, D, F, G, H, I]"
1731,1731,E,artificial,D_Dupli,complete,"236 [B, A, C, E, D, F, G, H, I]"
1732,1732,D,artificial,D_Dupli,complete,"236 [B, A, C, E, D, F, G, H, I]"
1733,1733,B,artificial,D_Dupli,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1734,1734,A,artificial,A,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1735,1735,K,artificial,K,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1736,1736,C,artificial,D_Dupli,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1737,1737,F,artificial,F,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1738,1738,G,artificial,G,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1739,1739,H,artificial,H,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1740,1740,I,artificial,I,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1741,1741,J,artificial,J,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1742,1742,E,artificial,D_Dupli,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1743,1743,D,artificial,D_Dupli,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1744,1744,H,artificial,H,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1745,1745,F,artificial,F,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1746,1746,O,artificial,O,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1747,1747,N,artificial,N,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1748,1748,M,artificial,M,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1749,1749,F,artificial,F,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1750,1750,G,artificial,G,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1751,1751,I,artificial,I,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1752,1752,H,artificial,H,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1753,1753,G,artificial,G,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1754,1754,I,artificial,I,complete,"237 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H, O, N, M, F, G, I, H]"
1755,1755,E,artificial,D_Dupli,complete,"238 [A, B, E, C, D, F, G, I, H]"
1756,1756,C,artificial,D_Dupli,complete,"238 [A, B, E, C, D, F, G, I, H]"
1757,1757,D,artificial,D_Dupli,complete,"238 [A, B, E, C, D, F, G, I, H]"
1758,1758,F,artificial,F,complete,"238 [A, B, E, C, D, F, G, I, H]"
1759,1759,G,artificial,G,complete,"238 [A, B, E, C, D, F, G, I, H]"
1760,1760,I,artificial,I,complete,"238 [A, B, E, C, D, F, G, I, H]"
1761,1761,H,artificial,H,complete,"238 [A, B, E, C, D, F, G, I, H]"
1762,1762,A,artificial,A,complete,"238 [A, B, E, C, D, F, G, I, H]"
1763,1763,B,artificial,D_Dupli,complete,"238 [A, B, E, C, D, F, G, I, H]"
1764,1764,D,artificial,D_Dupli,complete,"239 [B, A, E, D, C, F, G, I, H]"
1765,1765,G,artificial,G,complete,"239 [B, A, E, D, C, F, G, I, H]"
1766,1766,F,artificial,F,complete,"239 [B, A, E, D, C, F, G, I, H]"
1767,1767,C,artificial,D_Dupli,complete,"239 [B, A, E, D, C, F, G, I, H]"
1768,1768,E,artificial,D_Dupli,complete,"239 [B, A, E, D, C, F, G, I, H]"
1769,1769,A,artificial,A,complete,"239 [B, A, E, D, C, F, G, I, H]"
1770,1770,B,artificial,D_Dupli,complete,"239 [B, A, E, D, C, F, G, I, H]"
1771,1771,I,artificial,I,complete,"239 [B, A, E, D, C, F, G, I, H]"
1772,1772,H,artificial,H,complete,"239 [B, A, E, D, C, F, G, I, H]"
1773,1773,F,artificial,F,complete,"24 [B, A, C, D, E, F, G, H, I]"
1774,1774,H,artificial,H,complete,"24 [B, A, C, D, E, F, G, H, I]"
1775,1775,G,artificial,G,complete,"24 [B, A, C, D, E, F, G, H, I]"
1776,1776,B,artificial,D_Dupli,complete,"24 [B, A, C, D, E, F, G, H, I]"
1777,1777,E,artificial,D_Dupli,complete,"24 [B, A, C, D, E, F, G, H, I]"
1778,1778,D,artificial,D_Dupli,complete,"24 [B, A, C, D, E, F, G, H, I]"
1779,1779,C,artificial,D_Dupli,complete,"24 [B, A, C, D, E, F, G, H, I]"
1780,1780,A,artificial,A,complete,"24 [B, A, C, D, E, F, G, H, I]"
1781,1781,I,artificial,I,complete,"24 [B, A, C, D, E, F, G, H, I]"
1782,1782,I,artificial,I,complete,"240 [A, B, C, E, D, F, G, H, I]"
1783,1783,H,artificial,H,complete,"240 [A, B, C, E, D, F, G, H, I]"
1784,1784,C,artificial,D_Dupli,complete,"240 [A, B, C, E, D, F, G, H, I]"
1785,1785,G,artificial,G,complete,"240 [A, B, C, E, D, F, G, H, I]"
1786,1786,F,artificial,F,complete,"240 [A, B, C, E, D, F, G, H, I]"
1787,1787,E,artificial,D_Dupli,complete,"240 [A, B, C, E, D, F, G, H, I]"
1788,1788,B,artificial,D_Dupli,complete,"240 [A, B, C, E, D, F, G, H, I]"
1789,1789,D,artificial,D_Dupli,complete,"240 [A, B, C, E, D, F, G, H, I]"
1790,1790,A,artificial,A,complete,"240 [A, B, C, E, D, F, G, H, I]"
1791,1791,F,artificial,F,complete,"241 [A, B, D, E, C, F, G, H, I]"
1792,1792,I,artificial,I,complete,"241 [A, B, D, E, C, F, G, H, I]"
1793,1793,A,artificial,A,complete,"241 [A, B, D, E, C, F, G, H, I]"
1794,1794,B,artificial,D_Dupli,complete,"241 [A, B, D, E, C, F, G, H, I]"
1795,1795,D,artificial,D_Dupli,complete,"241 [A, B, D, E, C, F, G, H, I]"
1796,1796,E,artificial,D_Dupli,complete,"241 [A, B, D, E, C, F, G, H, I]"
1797,1797,C,artificial,D_Dupli,complete,"241 [A, B, D, E, C, F, G, H, I]"
1798,1798,H,artificial,H,complete,"241 [A, B, D, E, C, F, G, H, I]"
1799,1799,G,artificial,G,complete,"241 [A, B, D, E, C, F, G, H, I]"
1800,1800,B,artificial,D_Dupli,complete,"242 [B, A, C, E, D, F, G, H, I]"
1801,1801,C,artificial,D_Dupli,complete,"242 [B, A, C, E, D, F, G, H, I]"
1802,1802,E,artificial,D_Dupli,complete,"242 [B, A, C, E, D, F, G, H, I]"
1803,1803,D,artificial,D_Dupli,complete,"242 [B, A, C, E, D, F, G, H, I]"
1804,1804,F,artificial,F,complete,"242 [B, A, C, E, D, F, G, H, I]"
1805,1805,G,artificial,G,complete,"242 [B, A, C, E, D, F, G, H, I]"
1806,1806,A,artificial,A,complete,"242 [B, A, C, E, D, F, G, H, I]"
1807,1807,H,artificial,H,complete,"242 [B, A, C, E, D, F, G, H, I]"
1808,1808,I,artificial,I,complete,"242 [B, A, C, E, D, F, G, H, I]"
1809,1809,A,artificial,A,complete,"243 [B, A, D, C, E, F, G, H, I]"
1810,1810,D,artificial,D_Dupli,complete,"243 [B, A, D, C, E, F, G, H, I]"
1811,1811,B,artificial,D_Dupli,complete,"243 [B, A, D, C, E, F, G, H, I]"
1812,1812,C,artificial,D_Dupli,complete,"243 [B, A, D, C, E, F, G, H, I]"
1813,1813,F,artificial,F,complete,"243 [B, A, D, C, E, F, G, H, I]"
1814,1814,G,artificial,G,complete,"243 [B, A, D, C, E, F, G, H, I]"
1815,1815,H,artificial,H,complete,"243 [B, A, D, C, E, F, G, H, I]"
1816,1816,I,artificial,I,complete,"243 [B, A, D, C, E, F, G, H, I]"
1817,1817,E,artificial,D_Dupli,complete,"243 [B, A, D, C, E, F, G, H, I]"
1818,1818,F,artificial,F,complete,"244 [B, A, C, D, E, F, G, H, I]"
1819,1819,G,artificial,G,complete,"244 [B, A, C, D, E, F, G, H, I]"
1820,1820,E,artificial,D_Dupli,complete,"244 [B, A, C, D, E, F, G, H, I]"
1821,1821,D,artificial,D_Dupli,complete,"244 [B, A, C, D, E, F, G, H, I]"
1822,1822,C,artificial,D_Dupli,complete,"244 [B, A, C, D, E, F, G, H, I]"
1823,1823,A,artificial,A,complete,"244 [B, A, C, D, E, F, G, H, I]"
1824,1824,H,artificial,H,complete,"244 [B, A, C, D, E, F, G, H, I]"
1825,1825,B,artificial,D_Dupli,complete,"244 [B, A, C, D, E, F, G, H, I]"
1826,1826,I,artificial,I,complete,"244 [B, A, C, D, E, F, G, H, I]"
1827,1827,D,artificial,D_Dupli,complete,"245 [B, A, C, D, E, F, G, H, I]"
1828,1828,E,artificial,D_Dupli,complete,"245 [B, A, C, D, E, F, G, H, I]"
1829,1829,F,artificial,F,complete,"245 [B, A, C, D, E, F, G, H, I]"
1830,1830,G,artificial,G,complete,"245 [B, A, C, D, E, F, G, H, I]"
1831,1831,H,artificial,H,complete,"245 [B, A, C, D, E, F, G, H, I]"
1832,1832,B,artificial,D_Dupli,complete,"245 [B, A, C, D, E, F, G, H, I]"
1833,1833,I,artificial,I,complete,"245 [B, A, C, D, E, F, G, H, I]"
1834,1834,C,artificial,D_Dupli,complete,"245 [B, A, C, D, E, F, G, H, I]"
1835,1835,A,artificial,A,complete,"245 [B, A, C, D, E, F, G, H, I]"
1836,1836,E,artificial,D_Dupli,complete,"246 [A, B, E, D, C, F, G, H, I]"
1837,1837,D,artificial,D_Dupli,complete,"246 [A, B, E, D, C, F, G, H, I]"
1838,1838,C,artificial,D_Dupli,complete,"246 [A, B, E, D, C, F, G, H, I]"
1839,1839,F,artificial,F,complete,"246 [A, B, E, D, C, F, G, H, I]"
1840,1840,G,artificial,G,complete,"246 [A, B, E, D, C, F, G, H, I]"
1841,1841,H,artificial,H,complete,"246 [A, B, E, D, C, F, G, H, I]"
1842,1842,I,artificial,I,complete,"246 [A, B, E, D, C, F, G, H, I]"
1843,1843,A,artificial,A,complete,"246 [A, B, E, D, C, F, G, H, I]"
1844,1844,B,artificial,D_Dupli,complete,"246 [A, B, E, D, C, F, G, H, I]"
1845,1845,G,artificial,G,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1846,1846,I,artificial,I,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1847,1847,I,artificial,I,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1848,1848,H,artificial,H,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1849,1849,G,artificial,G,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1850,1850,O,artificial,O,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1851,1851,H,artificial,H,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1852,1852,M,artificial,M,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1853,1853,N,artificial,N,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1854,1854,F,artificial,F,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1855,1855,C,artificial,D_Dupli,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1856,1856,F,artificial,F,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1857,1857,E,artificial,D_Dupli,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1858,1858,A,artificial,A,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1859,1859,B,artificial,D_Dupli,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1860,1860,D,artificial,D_Dupli,complete,"247 [B, A, E, D, C, F, G, H, I, N, M, O, F, G, H, I]"
1861,1861,I,artificial,I,complete,"248 [A, B, D, E, C, F, G, H, I]"
1862,1862,H,artificial,H,complete,"248 [A, B, D, E, C, F, G, H, I]"
1863,1863,G,artificial,G,complete,"248 [A, B, D, E, C, F, G, H, I]"
1864,1864,F,artificial,F,complete,"248 [A, B, D, E, C, F, G, H, I]"
1865,1865,C,artificial,D_Dupli,complete,"248 [A, B, D, E, C, F, G, H, I]"
1866,1866,E,artificial,D_Dupli,complete,"248 [A, B, D, E, C, F, G, H, I]"
1867,1867,D,artificial,D_Dupli,complete,"248 [A, B, D, E, C, F, G, H, I]"
1868,1868,B,artificial,D_Dupli,complete,"248 [A, B, D, E, C, F, G, H, I]"
1869,1869,A,artificial,A,complete,"248 [A, B, D, E, C, F, G, H, I]"
1870,1870,H,artificial,H,complete,"249 [A, B, E, C, D, F, G, H, I]"
1871,1871,G,artificial,G,complete,"249 [A, B, E, C, D, F, G, H, I]"
1872,1872,B,artificial,D_Dupli,complete,"249 [A, B, E, C, D, F, G, H, I]"
1873,1873,F,artificial,F,complete,"249 [A, B, E, C, D, F, G, H, I]"
1874,1874,D,artificial,D_Dupli,complete,"249 [A, B, E, C, D, F, G, H, I]"
1875,1875,C,artificial,D_Dupli,complete,"249 [A, B, E, C, D, F, G, H, I]"
1876,1876,E,artificial,D_Dupli,complete,"249 [A, B, E, C, D, F, G, H, I]"
1877,1877,I,artificial,I,complete,"249 [A, B, E, C, D, F, G, H, I]"
1878,1878,A,artificial,A,complete,"249 [A, B, E, C, D, F, G, H, I]"
1879,1879,H,artificial,H,complete,"25 [A, B, D, C, E, F, G, H, I]"
1880,1880,G,artificial,G,complete,"25 [A, B, D, C, E, F, G, H, I]"
1881,1881,A,artificial,A,complete,"25 [A, B, D, C, E, F, G, H, I]"
1882,1882,B,artificial,D_Dupli,complete,"25 [A, B, D, C, E, F, G, H, I]"
1883,1883,D,artificial,D_Dupli,complete,"25 [A, B, D, C, E, F, G, H, I]"
1884,1884,C,artificial,D_Dupli,complete,"25 [A, B, D, C, E, F, G, H, I]"
1885,1885,E,artificial,D_Dupli,complete,"25 [A, B, D, C, E, F, G, H, I]"
1886,1886,F,artificial,F,complete,"25 [A, B, D, C, E, F, G, H, I]"
1887,1887,I,artificial,I,complete,"25 [A, B, D, C, E, F, G, H, I]"
1888,1888,I,artificial,I,complete,"250 [A, B, C, E, D, F, G, I, H]"
1889,1889,G,artificial,G,complete,"250 [A, B, C, E, D, F, G, I, H]"
1890,1890,F,artificial,F,complete,"250 [A, B, C, E, D, F, G, I, H]"
1891,1891,E,artificial,D_Dupli,complete,"250 [A, B, C, E, D, F, G, I, H]"
1892,1892,C,artificial,D_Dupli,complete,"250 [A, B, C, E, D, F, G, I, H]"
1893,1893,H,artificial,H,complete,"250 [A, B, C, E, D, F, G, I, H]"
1894,1894,A,artificial,A,complete,"250 [A, B, C, E, D, F, G, I, H]"
