EventID,case:concept:name,concept:name,time:timestamp
1880,Case_738,A,2023-01-08 00:55:00+00:00
1881,Case_126,E1,2023-01-08 01:01:00+00:00
1882,Case_291,A,2023-01-08 01:04:00+00:00
1883,Case_426,C,2023-01-08 01:12:00+00:00
1884,Case_426,D,2023-01-08 01:14:00+00:00
1885,Case_608,E2,2023-01-08 01:18:00+00:00
1886,Case_426,B1,2023-01-08 01:19:00+00:00
1887,Case_738,F,2023-01-08 01:23:00+00:00
1888,Case_291,C,2023-01-08 01:24:00+00:00
1889,Case_162,A,2023-01-08 01:24:00+00:00
1890,Case_291,B1,2023-01-08 01:26:00+00:00
1891,Case_291,D,2023-01-08 01:26:00+00:00
1892,Case_126,E2,2023-01-08 01:27:00+00:00
1893,Case_608,A,2023-01-08 01:33:00+00:00
1894,Case_291,B2,2023-01-08 01:46:00+00:00
1895,Case_688,A,2023-01-08 01:47:00+00:00
1896,Case_374,A,2023-01-08 01:47:00+00:00
1897,Case_35,A,2023-01-08 01:49:00+00:00
1898,Case_126,A,2023-01-08 01:50:00+00:00
1899,Case_426,B2,2023-01-08 01:59:00+00:00
1900,Case_374,C,2023-01-08 02:01:00+00:00
1901,Case_374,B1,2023-01-08 02:04:00+00:00
1902,Case_374,D,2023-01-08 02:05:00+00:00
1903,Case_35,C,2023-01-08 02:16:00+00:00
1904,Case_35,B1,2023-01-08 02:19:00+00:00
1905,Case_738,A,2023-01-08 02:20:00+00:00
1906,Case_35,D,2023-01-08 02:20:00+00:00
1907,Case_291,A,2023-01-08 02:29:00+00:00
1908,Case_374,B2,2023-01-08 02:34:00+00:00
1909,Case_426,A,2023-01-08 02:38:00+00:00
1910,Case_35,B2,2023-01-08 02:39:00+00:00
1911,Case_291,E1,2023-01-08 02:43:00+00:00
1912,Case_898,A,2023-01-08 02:58:00+00:00
1913,Case_426,E1,2023-01-08 03:07:00+00:00
1914,Case_898,C,2023-01-08 03:08:00+00:00
1915,Case_898,D,2023-01-08 03:10:00+00:00
1916,Case_898,B1,2023-01-08 03:13:00+00:00
1917,Case_291,E2,2023-01-08 03:16:00+00:00
1918,Case_35,A,2023-01-08 03:19:00+00:00
1919,Case_893,A,2023-01-08 03:32:00+00:00
1920,Case_374,A,2023-01-08 03:34:00+00:00
1921,Case_35,E1,2023-01-08 03:43:00+00:00
1922,Case_426,E2,2023-01-08 03:48:00+00:00
1923,Case_291,A,2023-01-08 03:50:00+00:00
1924,Case_306,A,2023-01-08 03:57:00+00:00
1925,Case_893,C,2023-01-08 03:57:00+00:00
1926,Case_898,B2,2023-01-08 03:58:00+00:00
1927,Case_893,B1,2023-01-08 04:00:00+00:00
1928,Case_374,E1,2023-01-08 04:01:00+00:00
1929,Case_893,D,2023-01-08 04:01:00+00:00
1930,Case_426,A,2023-01-08 04:07:00+00:00
1931,Case_306,C,2023-01-08 04:08:00+00:00
1932,Case_306,D,2023-01-08 04:10:00+00:00
1933,Case_306,B1,2023-01-08 04:12:00+00:00
1934,Case_893,B2,2023-01-08 04:17:00+00:00
1935,Case_358,A,2023-01-08 04:18:00+00:00
1936,Case_35,E2,2023-01-08 04:30:00+00:00
1937,Case_306,B2,2023-01-08 04:32:00+00:00
1938,Case_374,E2,2023-01-08 04:41:00+00:00
1939,Case_358,C,2023-01-08 04:45:00+00:00
1940,Case_148,A,2023-01-08 04:45:00+00:00
1941,Case_358,D,2023-01-08 04:46:00+00:00
1942,Case_358,B1,2023-01-08 04:47:00+00:00
1943,Case_898,A,2023-01-08 04:53:00+00:00
1944,Case_35,A,2023-01-08 04:56:00+00:00
1945,Case_374,A,2023-01-08 05:01:00+00:00
1946,Case_148,C,2023-01-08 05:09:00+00:00
1947,Case_358,B2,2023-01-08 05:10:00+00:00
1948,Case_148,B1,2023-01-08 05:11:00+00:00
1949,Case_148,D,2023-01-08 05:11:00+00:00
1950,Case_893,A,2023-01-08 05:13:00+00:00
1951,Case_898,E1,2023-01-08 05:19:00+00:00
1952,Case_306,A,2023-01-08 05:21:00+00:00
1953,Case_893,E1,2023-01-08 05:23:00+00:00
1954,Case_306,E1,2023-01-08 05:49:00+00:00
1955,Case_148,B2,2023-01-08 05:49:00+00:00
1956,Case_583,A,2023-01-08 05:50:00+00:00
1957,Case_893,E2,2023-01-08 05:50:00+00:00
1958,Case_898,E2,2023-01-08 05:52:00+00:00
1959,Case_437,A,2023-01-08 05:53:00+00:00
1960,Case_358,A,2023-01-08 06:04:00+00:00
1961,Case_583,C,2023-01-08 06:08:00+00:00
1962,Case_583,D,2023-01-08 06:09:00+00:00
1963,Case_583,B1,2023-01-08 06:10:00+00:00
1964,Case_437,C,2023-01-08 06:14:00+00:00
1965,Case_893,A,2023-01-08 06:14:00+00:00
1966,Case_437,D,2023-01-08 06:19:00+00:00
1967,Case_437,B1,2023-01-08 06:19:00+00:00
1968,Case_31,A,2023-01-08 06:23:00+00:00
1969,Case_148,A,2023-01-08 06:24:00+00:00
1970,Case_358,E1,2023-01-08 06:25:00+00:00
1971,Case_898,A,2023-01-08 06:28:00+00:00
1972,Case_306,E2,2023-01-08 06:33:00+00:00
1973,Case_31,C,2023-01-08 06:34:00+00:00
1974,Case_31,D,2023-01-08 06:37:00+00:00
1975,Case_31,B1,2023-01-08 06:38:00+00:00
1976,Case_437,B2,2023-01-08 06:39:00+00:00
1977,Case_148,E1,2023-01-08 06:43:00+00:00
1978,Case_128,A,2023-01-08 06:44:00+00:00
1979,Case_583,B2,2023-01-08 06:49:00+00:00
1980,Case_128,C,2023-01-08 07:03:00+00:00
1981,Case_306,A,2023-01-08 07:03:00+00:00
1982,Case_148,E2,2023-01-08 07:04:00+00:00
1983,Case_128,D,2023-01-08 07:08:00+00:00
1984,Case_128,B1,2023-01-08 07:09:00+00:00
1985,Case_358,E2,2023-01-08 07:09:00+00:00
1986,Case_31,B2,2023-01-08 07:12:00+00:00
1987,Case_583,A,2023-01-08 07:24:00+00:00
1988,Case_358,A,2023-01-08 07:25:00+00:00
1989,Case_148,A,2023-01-08 07:33:00+00:00
1990,Case_437,A,2023-01-08 07:39:00+00:00
1991,Case_975,A,2023-01-08 07:39:00+00:00
1992,Case_583,E1,2023-01-08 07:40:00+00:00
1993,Case_975,C,2023-01-08 07:50:00+00:00
1994,Case_128,B2,2023-01-08 07:52:00+00:00
1995,Case_975,D,2023-01-08 07:52:00+00:00
1996,Case_975,B1,2023-01-08 07:53:00+00:00
1997,Case_437,E1,2023-01-08 07:53:00+00:00
1998,Case_31,A,2023-01-08 08:06:00+00:00
1999,Case_975,B2,2023-01-08 08:15:00+00:00
2000,Case_128,A,2023-01-08 08:18:00+00:00
2001,Case_583,E2,2023-01-08 08:18:00+00:00
2002,Case_31,F,2023-01-08 08:21:00+00:00
2003,Case_164,A,2023-01-08 08:27:00+00:00
2004,Case_397,A,2023-01-08 08:29:00+00:00
2005,Case_128,E1,2023-01-08 08:32:00+00:00
2006,Case_437,E2,2023-01-08 08:39:00+00:00
2007,Case_164,C,2023-01-08 08:49:00+00:00
2008,Case_164,D,2023-01-08 08:51:00+00:00
2009,Case_583,A,2023-01-08 08:55:00+00:00
2010,Case_164,B1,2023-01-08 08:56:00+00:00
2011,Case_397,C,2023-01-08 08:59:00+00:00
2012,Case_397,D,2023-01-08 09:00:00+00:00
2013,Case_437,A,2023-01-08 09:00:00+00:00
2014,Case_975,A,2023-01-08 09:01:00+00:00
2015,Case_397,B1,2023-01-08 09:05:00+00:00
2016,Case_128,E2,2023-01-08 09:17:00+00:00
2017,Case_164,B2,2023-01-08 09:19:00+00:00
2018,Case_975,E1,2023-01-08 09:21:00+00:00
2019,Case_428,A,2023-01-08 09:29:00+00:00
2020,Case_71,A,2023-01-08 09:39:00+00:00
2021,Case_31,A,2023-01-08 09:41:00+00:00
2022,Case_397,B2,2023-01-08 09:43:00+00:00
2023,Case_128,A,2023-01-08 09:45:00+00:00
2024,Case_428,C,2023-01-08 09:49:00+00:00
2025,Case_428,D,2023-01-08 09:50:00+00:00
2026,Case_428,B1,2023-01-08 09:56:00+00:00
2027,Case_975,E2,2023-01-08 10:05:00+00:00
2028,Case_71,C,2023-01-08 10:06:00+00:00
2029,Case_71,D,2023-01-08 10:08:00+00:00
2030,Case_71,B1,2023-01-08 10:09:00+00:00
2031,Case_428,B2,2023-01-08 10:13:00+00:00
2032,Case_164,A,2023-01-08 10:19:00+00:00
2033,Case_397,A,2023-01-08 10:20:00+00:00
2034,Case_83,A,2023-01-08 10:28:00+00:00
2035,Case_71,B2,2023-01-08 10:39:00+00:00
2036,Case_397,F,2023-01-08 10:41:00+00:00
2037,Case_975,A,2023-01-08 10:41:00+00:00
2038,Case_164,F,2023-01-08 10:42:00+00:00
2039,Case_702,A,2023-01-08 10:52:00+00:00
2040,Case_83,C,2023-01-08 10:56:00+00:00
2041,Case_83,B1,2023-01-08 11:00:00+00:00
2042,Case_83,D,2023-01-08 11:01:00+00:00
2043,Case_702,C,2023-01-08 11:02:00+00:00
2044,Case_428,A,2023-01-08 11:04:00+00:00
2045,Case_702,D,2023-01-08 11:04:00+00:00
2046,Case_702,B1,2023-01-08 11:07:00+00:00
2047,Case_71,A,2023-01-08 11:16:00+00:00
2048,Case_164,A,2023-01-08 11:21:00+00:00
2049,Case_702,B2,2023-01-08 11:22:00+00:00
2050,Case_428,E1,2023-01-08 11:34:00+00:00
2051,Case_71,E1,2023-01-08 11:36:00+00:00
2052,Case_83,B2,2023-01-08 11:43:00+00:00
2053,Case_397,A,2023-01-08 11:47:00+00:00
2054,Case_281,A,2023-01-08 11:49:00+00:00
2055,Case_428,E2,2023-01-08 12:05:00+00:00
2056,Case_71,E2,2023-01-08 12:06:00+00:00
2057,Case_83,A,2023-01-08 12:06:00+00:00
2058,Case_702,A,2023-01-08 12:09:00+00:00
2059,Case_644,A,2023-01-08 12:16:00+00:00
2060,Case_83,F,2023-01-08 12:17:00+00:00
2061,Case_281,C,2023-01-08 12:19:00+00:00
2062,Case_281,B1,2023-01-08 12:21:00+00:00
2063,Case_281,D,2023-01-08 12:21:00+00:00
2064,Case_188,A,2023-01-08 12:21:00+00:00
2065,Case_428,A,2023-01-08 12:22:00+00:00
2066,Case_702,E1,2023-01-08 12:25:00+00:00
2067,Case_188,C,2023-01-08 12:31:00+00:00
2068,Case_188,B1,2023-01-08 12:34:00+00:00
2069,Case_188,D,2023-01-08 12:35:00+00:00
2070,Case_71,A,2023-01-08 12:38:00+00:00
2071,Case_644,C,2023-01-08 12:46:00+00:00
2072,Case_644,D,2023-01-08 12:47:00+00:00
2073,Case_644,B1,2023-01-08 12:53:00+00:00
2074,Case_281,B2,2023-01-08 12:56:00+00:00
2075,Case_188,B2,2023-01-08 13:07:00+00:00
2076,Case_926,A,2023-01-08 13:13:00+00:00
2077,Case_702,E2,2023-01-08 13:14:00+00:00
2078,Case_644,B2,2023-01-08 13:17:00+00:00
2079,Case_83,A,2023-01-08 13:21:00+00:00
2080,Case_926,C,2023-01-08 13:33:00+00:00
2081,Case_702,A,2023-01-08 13:33:00+00:00
2082,Case_926,D,2023-01-08 13:34:00+00:00
2083,Case_274,A,2023-01-08 13:39:00+00:00
2084,Case_281,A,2023-01-08 13:39:00+00:00
2085,Case_926,B1,2023-01-08 13:40:00+00:00
2086,Case_188,A,2023-01-08 13:41:00+00:00
2087,Case_644,A,2023-01-08 13:51:00+00:00
2088,Case_274,C,2023-01-08 13:52:00+00:00
2089,Case_274,D,2023-01-08 13:55:00+00:00
2090,Case_274,B1,2023-01-08 13:56:00+00:00
2091,Case_281,F,2023-01-08 13:57:00+00:00
2092,Case_926,B2,2023-01-08 13:59:00+00:00
2093,Case_188,E1,2023-01-08 14:07:00+00:00
2094,Case_644,E1,2023-01-08 14:14:00+00:00
2095,Case_274,B2,2023-01-08 14:15:00+00:00
2096,Case_188,E2,2023-01-08 14:27:00+00:00
2097,Case_188,A,2023-01-08 14:42:00+00:00
2098,Case_926,A,2023-01-08 14:55:00+00:00
2099,Case_644,E2,2023-01-08 14:56:00+00:00
2100,Case_274,A,2023-01-08 14:59:00+00:00
2101,Case_926,F,2023-01-08 15:07:00+00:00
2102,Case_274,E1,2023-01-08 15:13:00+00:00
2103,Case_281,A,2023-01-08 15:14:00+00:00
2104,Case_644,A,2023-01-08 15:14:00+00:00
2105,Case_698,A,2023-01-08 15:16:00+00:00
2106,Case_698,C,2023-01-08 15:28:00+00:00
2107,Case_698,D,2023-01-08 15:33:00+00:00
2108,Case_698,B1,2023-01-08 15:34:00+00:00
2109,Case_926,A,2023-01-08 15:47:00+00:00
2110,Case_274,E2,2023-01-08 15:54:00+00:00
2111,Case_698,B2,2023-01-08 16:09:00+00:00
2112,Case_274,A,2023-01-08 16:13:00+00:00
2113,Case_698,A,2023-01-08 16:39:00+00:00
2114,Case_698,F,2023-01-08 17:03:00+00:00
2115,Case_528,A,2023-01-08 17:20:00+00:00
2116,Case_528,C,2023-01-08 17:50:00+00:00
2117,Case_698,A,2023-01-08 17:51:00+00:00
2118,Case_528,D,2023-01-08 17:52:00+00:00
2119,Case_528,B1,2023-01-08 17:56:00+00:00
2120,Case_528,B2,2023-01-08 18:32:00+00:00
2121,Case_80,A,2023-01-08 18:55:00+00:00
2122,Case_80,C,2023-01-08 19:09:00+00:00
2123,Case_80,D,2023-01-08 19:10:00+00:00
2124,Case_80,B1,2023-01-08 19:16:00+00:00
2125,Case_528,A,2023-01-08 19:20:00+00:00
2126,Case_528,F,2023-01-08 19:36:00+00:00
2127,Case_80,B2,2023-01-08 19:43:00+00:00
2128,Case_528,A,2023-01-08 20:17:00+00:00
2129,Case_80,A,2023-01-08 20:27:00+00:00
2130,Case_80,F,2023-01-08 20:50:00+00:00
2131,Case_80,A,2023-01-08 21:33:00+00:00
2132,Case_895,A,2023-01-08 21:51:00+00:00
2133,Case_507,A,2023-01-08 22:05:00+00:00
2134,Case_895,C,2023-01-08 22:08:00+00:00
2135,Case_895,D,2023-01-08 22:09:00+00:00
2136,Case_895,B1,2023-01-08 22:14:00+00:00
2137,Case_507,C,2023-01-08 22:15:00+00:00
2138,Case_507,D,2023-01-08 22:18:00+00:00
2139,Case_507,B1,2023-01-08 22:21:00+00:00
2140,Case_895,B2,2023-01-08 22:48:00+00:00
2141,Case_507,B2,2023-01-08 22:55:00+00:00
2142,Case_957,A,2023-01-08 23:21:00+00:00
2143,Case_957,C,2023-01-08 23:32:00+00:00
2144,Case_957,D,2023-01-08 23:34:00+00:00
2145,Case_957,B1,2023-01-08 23:37:00+00:00
2146,Case_895,A,2023-01-08 23:46:00+00:00
2147,Case_507,A,2023-01-08 23:47:00+00:00
2148,Case_957,B2,2023-01-08 23:55:00+00:00
2149,Case_507,E1,2023-01-09 00:03:00+00:00
2150,Case_563,A,2023-01-09 00:06:00+00:00
2151,Case_895,F,2023-01-09 00:15:00+00:00
2152,Case_563,C,2023-01-09 00:16:00+00:00
2153,Case_563,D,2023-01-09 00:19:00+00:00
2154,Case_563,B1,2023-01-09 00:21:00+00:00
2155,Case_740,A,2023-01-09 00:23:00+00:00
2156,Case_507,E2,2023-01-09 00:32:00+00:00
2157,Case_740,C,2023-01-09 00:38:00+00:00
2158,Case_740,B1,2023-01-09 00:40:00+00:00
2159,Case_740,D,2023-01-09 00:42:00+00:00
2160,Case_957,A,2023-01-09 00:52:00+00:00
2161,Case_740,B2,2023-01-09 00:55:00+00:00
2162,Case_563,B2,2023-01-09 01:03:00+00:00
2163,Case_507,A,2023-01-09 01:07:00+00:00
2164,Case_957,E1,2023-01-09 01:17:00+00:00
2165,Case_429,A,2023-01-09 01:23:00+00:00
2166,Case_429,C,2023-01-09 01:34:00+00:00
2167,Case_895,A,2023-01-09 01:34:00+00:00
2168,Case_429,D,2023-01-09 01:35:00+00:00
2169,Case_957,E2,2023-01-09 01:39:00+00:00
2170,Case_429,B1,2023-01-09 01:39:00+00:00
2171,Case_740,A,2023-01-09 01:56:00+00:00
2172,Case_563,A,2023-01-09 01:59:00+00:00
2173,Case_740,F,2023-01-09 02:08:00+00:00
2174,Case_957,A,2023-01-09 02:10:00+00:00
2175,Case_429,B2,2023-01-09 02:10:00+00:00
2176,Case_563,F,2023-01-09 02:22:00+00:00
2177,Case_740,A,2023-01-09 02:56:00+00:00
2178,Case_465,A,2023-01-09 03:02:00+00:00
2179,Case_429,A,2023-01-09 03:03:00+00:00
2180,Case_153,A,2023-01-09 03:08:00+00:00
2181,Case_465,C,2023-01-09 03:25:00+00:00
2182,Case_153,C,2023-01-09 03:27:00+00:00
2183,Case_465,D,2023-01-09 03:29:00+00:00
2184,Case_153,B1,2023-01-09 03:30:00+00:00
2185,Case_465,B1,2023-01-09 03:32:00+00:00
2186,Case_153,D,2023-01-09 03:32:00+00:00
2187,Case_429,E1,2023-01-09 03:33:00+00:00
2188,Case_563,A,2023-01-09 03:40:00+00:00
2189,Case_432,A,2023-01-09 03:54:00+00:00
2190,Case_829,A,2023-01-09 03:59:00+00:00
2191,Case_153,B2,2023-01-09 04:02:00+00:00
2192,Case_465,B2,2023-01-09 04:04:00+00:00
2193,Case_829,C,2023-01-09 04:12:00+00:00
2194,Case_829,B1,2023-01-09 04:14:00+00:00
2195,Case_429,E2,2023-01-09 04:17:00+00:00
2196,Case_829,D,2023-01-09 04:17:00+00:00
2197,Case_432,C,2023-01-09 04:24:00+00:00
2198,Case_432,D,2023-01-09 04:27:00+00:00
2199,Case_432,B1,2023-01-09 04:29:00+00:00
2200,Case_829,B2,2023-01-09 04:38:00+00:00
2201,Case_153,A,2023-01-09 04:42:00+00:00
2202,Case_429,A,2023-01-09 04:45:00+00:00
2203,Case_465,A,2023-01-09 04:58:00+00:00
2204,Case_153,E1,2023-01-09 05:04:00+00:00
2205,Case_432,B2,2023-01-09 05:07:00+00:00
2206,Case_829,A,2023-01-09 05:20:00+00:00
2207,Case_465,F,2023-01-09 05:27:00+00:00
2208,Case_829,F,2023-01-09 05:33:00+00:00
2209,Case_432,A,2023-01-09 05:42:00+00:00
2210,Case_153,E2,2023-01-09 05:48:00+00:00
2211,Case_432,F,2023-01-09 05:53:00+00:00
2212,Case_465,A,2023-01-09 06:07:00+00:00
2213,Case_963,A,2023-01-09 06:14:00+00:00
2214,Case_829,A,2023-01-09 06:16:00+00:00
2215,Case_153,A,2023-01-09 06:23:00+00:00
2216,Case_963,C,2023-01-09 06:24:00+00:00
2217,Case_963,D,2023-01-09 06:28:00+00:00
2218,Case_659,A,2023-01-09 06:29:00+00:00
2219,Case_963,B1,2023-01-09 06:30:00+00:00
2220,Case_765,A,2023-01-09 06:37:00+00:00
2221,Case_659,C,2023-01-09 06:42:00+00:00
2222,Case_659,D,2023-01-09 06:43:00+00:00
2223,Case_659,B1,2023-01-09 06:47:00+00:00
2224,Case_432,A,2023-01-09 06:55:00+00:00
2225,Case_963,B2,2023-01-09 07:01:00+00:00
2226,Case_765,C,2023-01-09 07:07:00+00:00
2227,Case_659,B2,2023-01-09 07:10:00+00:00
2228,Case_765,D,2023-01-09 07:11:00+00:00
2229,Case_765,B1,2023-01-09 07:13:00+00:00
2230,Case_963,A,2023-01-09 07:37:00+00:00
2231,Case_765,B2,2023-01-09 07:39:00+00:00
2232,Case_963,F,2023-01-09 07:52:00+00:00
2233,Case_659,A,2023-01-09 08:03:00+00:00
2234,Case_765,A,2023-01-09 08:05:00+00:00
2235,Case_659,F,2023-01-09 08:15:00+00:00
2236,Case_260,A,2023-01-09 08:25:00+00:00
2237,Case_765,E1,2023-01-09 08:30:00+00:00
2238,Case_260,C,2023-01-09 08:40:00+00:00
2239,Case_260,D,2023-01-09 08:41:00+00:00
2240,Case_963,A,2023-01-09 08:44:00+00:00
2241,Case_260,B1,2023-01-09 08:47:00+00:00
2242,Case_765,E2,2023-01-09 08:55:00+00:00
2243,Case_765,A,2023-01-09 09:21:00+00:00
2244,Case_850,A,2023-01-09 09:22:00+00:00
2245,Case_260,B2,2023-01-09 09:25:00+00:00
2246,Case_659,A,2023-01-09 09:26:00+00:00
2247,Case_850,C,2023-01-09 09:32:00+00:00
2248,Case_850,D,2023-01-09 09:33:00+00:00
2249,Case_850,B1,2023-01-09 09:36:00+00:00
2250,Case_260,A,2023-01-09 09:52:00+00:00
2251,Case_850,B2,2023-01-09 10:03:00+00:00
2252,Case_260,E1,2023-01-09 10:09:00+00:00
2253,Case_815,A,2023-01-09 10:13:00+00:00
2254,Case_260,E2,2023-01-09 10:29:00+00:00
2255,Case_850,A,2023-01-09 10:32:00+00:00
2256,Case_815,C,2023-01-09 10:40:00+00:00
2257,Case_815,B1,2023-01-09 10:44:00+00:00
2258,Case_815,D,2023-01-09 10:44:00+00:00
2259,Case_260,A,2023-01-09 10:45:00+00:00
2260,Case_850,E1,2023-01-09 10:47:00+00:00
2261,Case_310,A,2023-01-09 10:58:00+00:00
2262,Case_815,B2,2023-01-09 11:06:00+00:00
2263,Case_310,C,2023-01-09 11:26:00+00:00
2264,Case_310,D,2023-01-09 11:27:00+00:00
2265,Case_310,B1,2023-01-09 11:33:00+00:00
2266,Case_850,E2,2023-01-09 11:34:00+00:00
2267,Case_850,A,2023-01-09 11:50:00+00:00
2268,Case_815,A,2023-01-09 12:01:00+00:00
2269,Case_310,B2,2023-01-09 12:16:00+00:00
2270,Case_815,F,2023-01-09 12:21:00+00:00
2271,Case_310,A,2023-01-09 12:39:00+00:00
2272,Case_310,F,2023-01-09 12:54:00+00:00
2273,Case_815,A,2023-01-09 13:00:00+00:00
2274,Case_310,A,2023-01-09 14:02:00+00:00
2275,Case_292,A,2023-01-09 15:25:00+00:00
2276,Case_292,C,2023-01-09 15:36:00+00:00
2277,Case_292,D,2023-01-09 15:37:00+00:00
2278,Case_480,A,2023-01-09 15:37:00+00:00
2279,Case_292,B1,2023-01-09 15:40:00+00:00
2280,Case_255,A,2023-01-09 15:45:00+00:00
2281,Case_480,C,2023-01-09 15:47:00+00:00
2282,Case_480,D,2023-01-09 15:49:00+00:00
2283,Case_480,B1,2023-01-09 15:53:00+00:00
2284,Case_236,A,2023-01-09 15:58:00+00:00
2285,Case_236,C,2023-01-09 16:08:00+00:00
2286,Case_236,D,2023-01-09 16:13:00+00:00
2287,Case_255,C,2023-01-09 16:13:00+00:00
2288,Case_255,D,2023-01-09 16:15:00+00:00
2289,Case_236,B1,2023-01-09 16:15:00+00:00
2290,Case_292,B2,2023-01-09 16:19:00+00:00
2291,Case_255,B1,2023-01-09 16:19:00+00:00
2292,Case_480,B2,2023-01-09 16:33:00+00:00
2293,Case_777,A,2023-01-09 16:41:00+00:00
2294,Case_236,B2,2023-01-09 16:56:00+00:00
2295,Case_255,B2,2023-01-09 16:58:00+00:00
2296,Case_292,A,2023-01-09 16:58:00+00:00
2297,Case_777,C,2023-01-09 17:03:00+00:00
2298,Case_777,B1,2023-01-09 17:06:00+00:00
2299,Case_777,D,2023-01-09 17:06:00+00:00
2300,Case_816,A,2023-01-09 17:12:00+00:00
2301,Case_480,A,2023-01-09 17:12:00+00:00
2302,Case_254,A,2023-01-09 17:16:00+00:00
2303,Case_236,A,2023-01-09 17:16:00+00:00
2304,Case_292,F,2023-01-09 17:18:00+00:00
2305,Case_816,C,2023-01-09 17:26:00+00:00
2306,Case_816,B1,2023-01-09 17:28:00+00:00
2307,Case_816,D,2023-01-09 17:29:00+00:00
2308,Case_504,A,2023-01-09 17:32:00+00:00
2309,Case_255,A,2023-01-09 17:33:00+00:00
2310,Case_236,F,2023-01-09 17:36:00+00:00
2311,Case_777,B2,2023-01-09 17:37:00+00:00
2312,Case_254,C,2023-01-09 17:40:00+00:00
2313,Case_254,D,2023-01-09 17:41:00+00:00
2314,Case_480,F,2023-01-09 17:41:00+00:00
2315,Case_254,B1,2023-01-09 17:42:00+00:00
2316,Case_255,F,2023-01-09 17:47:00+00:00
2317,Case_504,C,2023-01-09 18:00:00+00:00
2318,Case_58,A,2023-01-09 18:01:00+00:00
2319,Case_504,B1,2023-01-09 18:03:00+00:00
2320,Case_504,D,2023-01-09 18:04:00+00:00
2321,Case_816,B2,2023-01-09 18:12:00+00:00
2322,Case_254,B2,2023-01-09 18:13:00+00:00
2323,Case_811,A,2023-01-09 18:21:00+00:00
2324,Case_292,A,2023-01-09 18:22:00+00:00
2325,Case_58,C,2023-01-09 18:23:00+00:00
2326,Case_504,B2,2023-01-09 18:25:00+00:00
2327,Case_58,D,2023-01-09 18:26:00+00:00
2328,Case_777,A,2023-01-09 18:27:00+00:00
2329,Case_58,B1,2023-01-09 18:28:00+00:00
2330,Case_480,A,2023-01-09 18:39:00+00:00
2331,Case_816,A,2023-01-09 18:46:00+00:00
2332,Case_255,A,2023-01-09 18:48:00+00:00
2333,Case_811,C,2023-01-09 18:49:00+00:00
2334,Case_777,F,2023-01-09 18:50:00+00:00
2335,Case_811,D,2023-01-09 18:51:00+00:00
2336,Case_58,B2,2023-01-09 18:51:00+00:00
2337,Case_811,B1,2023-01-09 18:52:00+00:00
2338,Case_236,A,2023-01-09 18:53:00+00:00
2339,Case_450,A,2023-01-09 18:56:00+00:00
2340,Case_254,A,2023-01-09 18:57:00+00:00
2341,Case_504,A,2023-01-09 19:11:00+00:00
2342,Case_816,F,2023-01-09 19:12:00+00:00
2343,Case_450,C,2023-01-09 19:17:00+00:00
2344,Case_450,D,2023-01-09 19:19:00+00:00
2345,Case_811,B2,2023-01-09 19:21:00+00:00
2346,Case_450,B1,2023-01-09 19:21:00+00:00
2347,Case_254,E1,2023-01-09 19:27:00+00:00
2348,Case_777,A,2023-01-09 19:28:00+00:00
2349,Case_504,E1,2023-01-09 19:29:00+00:00
2350,Case_58,A,2023-01-09 19:37:00+00:00
2351,Case_58,E1,2023-01-09 19:49:00+00:00
2352,Case_254,E2,2023-01-09 19:49:00+00:00
2353,Case_450,B2,2023-01-09 19:50:00+00:00
2354,Case_825,A,2023-01-09 20:01:00+00:00
2355,Case_816,A,2023-01-09 20:10:00+00:00
2356,Case_811,A,2023-01-09 20:10:00+00:00
2357,Case_58,E2,2023-01-09 20:13:00+00:00
2358,Case_504,E2,2023-01-09 20:18:00+00:00
2359,Case_825,C,2023-01-09 20:20:00+00:00
2360,Case_254,A,2023-01-09 20:22:00+00:00
2361,Case_552,A,2023-01-09 20:22:00+00:00
2362,Case_825,B1,2023-01-09 20:23:00+00:00
2363,Case_825,D,2023-01-09 20:25:00+00:00
2364,Case_811,F,2023-01-09 20:30:00+00:00
2365,Case_450,A,2023-01-09 20:36:00+00:00
2366,Case_552,C,2023-01-09 20:43:00+00:00
2367,Case_552,D,2023-01-09 20:48:00+00:00
2368,Case_450,F,2023-01-09 20:49:00+00:00
2369,Case_552,B1,2023-01-09 20:50:00+00:00
2370,Case_58,A,2023-01-09 20:52:00+00:00
2371,Case_504,A,2023-01-09 20:58:00+00:00
2372,Case_825,B2,2023-01-09 21:04:00+00:00
2373,Case_552,B2,2023-01-09 21:14:00+00:00
2374,Case_811,A,2023-01-09 21:39:00+00:00
2375,Case_825,A,2023-01-09 21:44:00+00:00
2376,Case_552,A,2023-01-09 21:50:00+00:00
2377,Case_825,F,2023-01-09 21:58:00+00:00
2378,Case_552,F,2023-01-09 22:05:00+00:00
2379,Case_450,A,2023-01-09 22:07:00+00:00
2380,Case_825,A,2023-01-09 22:48:00+00:00
2381,Case_552,A,2023-01-09 23:05:00+00:00
2382,Case_487,A,2023-01-09 23:12:00+00:00
2383,Case_487,C,2023-01-09 23:36:00+00:00
2384,Case_487,B1,2023-01-09 23:38:00+00:00
2385,Case_487,D,2023-01-09 23:41:00+00:00
2386,Case_915,A,2023-01-10 00:04:00+00:00
2387,Case_487,B2,2023-01-10 00:07:00+00:00
2388,Case_915,C,2023-01-10 00:21:00+00:00
2389,Case_915,D,2023-01-10 00:23:00+00:00
2390,Case_915,B1,2023-01-10 00:25:00+00:00
