EventID,CaseID,Activity,Timestamp,Resource,Location,Shift,Department,ProcessingTime,PriorityLevel,FileSize
E_563,Case_81,Submit,2025-01-30T12:17:35.666853,User_1,Branch_B,Night,IT,5,1,7.64
E_564,Case_81,Review,2025-01-30T14:07:35.666853,User_2,Branch_A,Night,Finance,11,2,5.24
E_565,Case_81,Submit,2025-01-30T14:33:35.666853,User_1,Branch_C,Morning,Operations,42,2,2.35
E_566,Case_81,Approve,2025-01-30T16:31:35.666853,User_1,Branch_C,Afternoon,Operations,66,3,0.36
E_567,Case_81,Finalize,2025-01-30T18:30:35.666853,User_4,Headquarters,Morning,IT,42,2,4.83
E_568,Case_82,Submit,2025-01-23T10:26:35.666853,User_2,Branch_C,Morning,Finance,98,2,9.92
E_569,Case_82,Review,2025-01-23T11:34:35.666853,User_3,Branch_B,Night,Finance,9,2,1.17
E_570,Case_82,Archive,2025-01-23T12:50:35.666853,User_3,Branch_C,Morning,IT,73,1,7.83
E_571,Case_82,Submit,2025-01-23T14:50:35.666853,User_2,Branch_C,Afternoon,HR,90,5,6.47
E_572,Case_82,Approve,2025-01-23T15:55:35.666853,User_4,Branch_B,Afternoon,Finance,98,3,0.46
E_573,Case_82,Submit,2025-01-23T15:59:35.666853,User_3,Branch_C,Morning,Operations,86,4,6.54
E_574,Case_82,Finalize,2025-01-23T16:05:35.666853,User_3,Headquarters,Morning,Finance,97,3,1.16
E_575,Case_83,Submit,2025-01-22T10:26:35.666853,User_4,Branch_C,Morning,Operations,119,1,3.55
E_576,Case_83,Archive,2025-01-22T11:35:35.666853,User_1,Branch_C,Night,IT,87,1,2.42
E_577,Case_83,Review,2025-01-22T12:40:35.666853,User_4,Branch_B,Morning,HR,27,3,9.26
E_578,Case_83,Submit,2025-01-22T13:43:35.666853,User_4,Headquarters,Afternoon,Operations,73,1,8.14
E_579,Case_83,Approve,2025-01-22T15:00:35.666853,User_4,Headquarters,Night,Finance,78,4,3.25
E_580,Case_83,Submit,2025-01-22T15:23:35.666853,User_1,Headquarters,Night,HR,37,3,8.91
E_581,Case_83,Finalize,2025-01-22T17:13:35.666853,User_3,Branch_B,Night,Finance,17,1,8.65
E_582,Case_84,Submit,2025-02-03T10:26:35.666853,User_1,Branch_A,Morning,IT,27,5,8.41
E_583,Case_84,Review,2025-02-03T11:52:35.666853,User_1,Branch_B,Morning,HR,58,3,5.94
E_584,Case_84,Archive,2025-02-03T12:55:35.666853,User_1,Branch_C,Afternoon,IT,91,4,5.88
E_585,Case_84,Submit,2025-02-03T13:39:35.666853,User_1,Branch_C,Morning,HR,66,3,4.48
E_586,Case_84,Review,2025-02-03T13:45:35.666853,User_1,Branch_B,Night,Operations,58,4,4.33
E_587,Case_84,Submit,2025-02-03T15:17:35.666853,User_2,Headquarters,Morning,Finance,25,3,1.03
E_588,Case_84,Approve,2025-02-03T16:11:35.666853,User_4,Headquarters,Night,Finance,105,1,0.46
E_589,Case_85,Submit,2025-01-24T10:26:35.666853,User_4,Branch_B,Night,Operations,12,4,5.39
E_590,Case_85,Review,2025-01-24T10:51:35.666853,User_2,Headquarters,Afternoon,HR,67,3,8.02
E_591,Case_85,Archive,2025-01-24T12:26:35.666853,User_3,Branch_A,Afternoon,Finance,94,1,7.45
E_592,Case_85,Submit,2025-01-24T12:42:35.666853,User_1,Headquarters,Afternoon,Operations,105,5,7.42
E_593,Case_85,Review,2025-01-24T13:25:35.666853,User_4,Headquarters,Night,HR,40,4,6.99
E_594,Case_85,Submit,2025-01-24T13:51:35.666853,User_1,Branch_A,Night,HR,104,1,5.99
E_595,Case_85,Approve,2025-01-24T14:17:35.666853,User_1,Branch_A,Afternoon,IT,110,4,0.7
E_596,Case_86,Submit,2025-01-29T10:26:35.666853,User_1,Headquarters,Morning,HR,7,1,5.19
E_597,Case_86,Submit,2025-01-29T11:46:35.666853,User_2,Branch_B,Afternoon,HR,55,4,7.2
E_598,Case_86,Review,2025-01-29T13:02:35.666853,User_2,Branch_A,Night,Finance,76,3,1.78
E_599,Case_86,Submit,2025-01-29T14:18:35.666853,User_1,Branch_C,Night,HR,14,3,0.74
E_600,Case_86,Approve,2025-01-29T15:05:35.666853,User_3,Branch_A,Night,IT,18,3,7.72
E_601,Case_86,Submit,2025-01-29T15:24:35.666853,User_2,Branch_A,Afternoon,Operations,20,4,5.23
E_602,Case_86,Finalize,2025-01-29T15:54:35.666853,User_1,Branch_B,Morning,IT,22,2,4.15
E_603,Case_87,Submit,2025-01-22T10:26:35.666853,User_3,Branch_B,Afternoon,IT,112,5,8.35
E_604,Case_87,Review,2025-01-22T10:43:35.666853,User_1,Headquarters,Night,Finance,3,4,5.84
E_605,Case_87,Archive,2025-01-22T10:48:35.666853,User_1,Branch_A,Afternoon,Operations,31,1,2.68
E_606,Case_87,Submit,2025-01-22T12:30:35.666853,User_1,Branch_C,Night,Operations,97,4,8.28
E_607,Case_87,Approve,2025-01-22T14:02:35.666853,User_2,Branch_A,Morning,Finance,16,3,7.93
E_608,Case_87,Submit,2025-01-22T14:55:35.666853,User_1,Branch_A,Night,Operations,31,5,3.17
E_609,Case_87,Finalize,2025-01-22T16:52:35.666853,User_2,Branch_B,Morning,Operations,82,5,5.24
E_610,Case_88,Submit,2025-02-01T10:26:35.666853,User_4,Branch_A,Night,Operations,118,5,4.52
E_611,Case_88,Archive,2025-02-01T10:42:35.666853,User_3,Headquarters,Afternoon,Finance,69,5,0.89
E_612,Case_88,Review,2025-02-01T11:46:35.666853,User_4,Headquarters,Night,Operations,84,3,5.71
E_613,Case_88,Submit,2025-02-01T12:14:35.666853,User_3,Headquarters,Morning,IT,63,5,4.54
E_614,Case_88,Approve,2025-02-01T13:19:35.666853,User_4,Branch_C,Night,Operations,21,2,2.76
E_615,Case_88,Submit,2025-02-01T14:58:35.666853,User_1,Branch_A,Afternoon,IT,9,2,6.33
E_616,Case_88,Finalize,2025-02-01T16:23:35.666853,User_1,Branch_A,Afternoon,IT,101,5,1.16
E_617,Case_89,Submit,2025-01-28T10:26:35.666853,User_2,Branch_A,Afternoon,HR,45,4,5.02
E_618,Case_89,Archive,2025-01-28T11:23:35.666853,User_3,Branch_A,Afternoon,IT,88,3,8.79
E_619,Case_89,Submit,2025-01-28T12:36:35.666853,User_2,Headquarters,Night,Finance,85,3,9.07
E_620,Case_89,Review,2025-01-28T13:02:35.666853,User_4,Branch_C,Afternoon,Finance,48,3,8.09
E_621,Case_89,Submit,2025-01-28T14:33:35.666853,User_2,Branch_A,Night,Finance,9,5,5.53
E_622,Case_89,Approve,2025-01-28T15:13:35.666853,User_2,Headquarters,Morning,Finance,70,5,4.21
E_623,Case_89,Finalize,2025-01-28T16:59:35.666853,User_3,Branch_A,Morning,IT,66,1,7.64
E_57,Case_9,Submit,2025-02-04T10:26:35.666853,User_3,Branch_B,Night,HR,98,3,3.71
E_58,Case_9,Submit,2025-02-04T11:42:35.666853,User_1,Headquarters,Morning,HR,19,3,5.02
E_59,Case_9,Review,2025-02-04T13:39:35.666853,User_3,Headquarters,Afternoon,Finance,7,4,8.96
E_60,Case_9,Submit,2025-02-04T14:57:35.666853,User_4,Headquarters,Afternoon,Finance,84,4,9.54
E_61,Case_9,Approve,2025-02-04T16:12:35.666853,User_2,Branch_A,Afternoon,HR,117,1,2.82
E_62,Case_9,Submit,2025-02-04T17:24:35.666853,User_1,Headquarters,Morning,HR,77,2,7.83
E_63,Case_9,Finalize,2025-02-04T18:51:35.666853,User_4,Branch_A,Afternoon,IT,41,5,5.89
E_624,Case_90,Submit,2025-02-06T10:26:35.666853,User_4,Branch_C,Afternoon,Finance,116,3,8.75
E_625,Case_90,Archive,2025-02-06T12:08:35.666853,User_3,Branch_B,Morning,Operations,113,2,6.17
E_626,Case_90,Submit,2025-02-06T12:09:35.666853,User_4,Branch_C,Morning,IT,110,3,9.55
E_627,Case_90,Review,2025-02-06T12:49:35.666853,User_1,Branch_A,Afternoon,Finance,118,4,9.62
E_628,Case_90,Submit,2025-02-06T14:36:35.666853,User_4,Branch_B,Afternoon,Finance,44,4,9.44
E_629,Case_90,Approve,2025-02-06T14:54:35.666853,User_4,Branch_B,Night,IT,117,5,2.47
E_630,Case_90,Finalize,2025-02-06T15:19:35.666853,User_4,Headquarters,Night,Operations,92,3,2.08
E_631,Case_91,Submit,2025-01-25T10:26:35.666853,User_1,Branch_A,Night,Finance,37,4,4.91
E_632,Case_91,Archive,2025-01-25T12:24:35.666853,User_3,Branch_C,Afternoon,Operations,115,3,5.42
E_633,Case_91,Review,2025-01-25T12:59:35.666853,User_4,Branch_B,Afternoon,Operations,108,4,4.24
E_634,Case_91,Submit,2025-01-25T13:55:35.666853,User_1,Branch_C,Morning,Finance,25,2,7.23
E_635,Case_91,Approve,2025-01-25T14:58:35.666853,User_4,Branch_B,Afternoon,Operations,38,4,5.2
E_636,Case_91,Submit,2025-01-25T16:00:35.666853,User_3,Headquarters,Morning,HR,85,4,6.07
E_637,Case_91,Finalize,2025-01-25T16:15:35.666853,User_4,Branch_B,Morning,HR,70,1,1.86
E_638,Case_92,Submit,2025-02-07T10:26:35.666853,User_1,Branch_C,Afternoon,Finance,10,4,1.23
E_639,Case_92,Archive,2025-02-07T11:58:35.666853,User_2,Headquarters,Afternoon,Operations,46,5,9.1
E_640,Case_92,Submit,2025-02-07T12:05:35.666853,User_3,Branch_A,Afternoon,IT,77,2,7.87
E_641,Case_92,Review,2025-02-07T14:04:35.666853,User_3,Branch_A,Morning,Finance,97,2,2.61
E_642,Case_92,Submit,2025-02-07T15:17:35.666853,User_2,Branch_B,Afternoon,IT,62,1,6.87
E_643,Case_92,Approve,2025-02-07T16:54:35.666853,User_2,Headquarters,Afternoon,Finance,7,2,2.2
E_644,Case_92,Finalize,2025-02-07T17:52:35.666853,User_4,Branch_C,Morning,Finance,63,4,0.48
E_645,Case_93,Submit,2025-02-06T10:26:35.666853,User_3,Branch_C,Morning,IT,45,2,3.72
E_646,Case_93,Archive,2025-02-06T11:17:35.666853,User_4,Branch_B,Afternoon,HR,2,2,5.37
E_647,Case_93,Submit,2025-02-06T12:32:35.666853,User_1,Branch_C,Night,Finance,65,4,1.83
E_648,Case_93,Review,2025-02-06T13:47:35.666853,User_2,Branch_C,Afternoon,IT,28,3,2.94
E_649,Case_93,Submit,2025-02-06T14:12:35.666853,User_3,Branch_A,Afternoon,IT,118,5,6.02
E_650,Case_93,Approve,2025-02-06T14:18:35.666853,User_2,Branch_C,Night,HR,30,3,6.29
E_651,Case_93,Finalize,2025-02-06T14:42:35.666853,User_3,Branch_C,Afternoon,Operations,102,5,7.56
E_652,Case_94,Submit,2025-02-02T10:26:35.666853,User_1,Headquarters,Night,Finance,100,4,7.5
E_653,Case_94,Archive,2025-02-02T10:40:35.666853,User_1,Branch_B,Night,Operations,57,5,1.55
E_654,Case_94,Review,2025-02-02T12:37:35.666853,User_4,Headquarters,Night,Finance,5,2,7.62
E_655,Case_94,Submit,2025-02-02T13:52:35.666853,User_3,Branch_B,Afternoon,HR,25,5,4.95
E_656,Case_94,Approve,2025-02-02T15:26:35.666853,User_2,Branch_C,Morning,IT,92,1,4.32
E_657,Case_94,Submit,2025-02-02T15:41:35.666853,User_4,Branch_A,Afternoon,IT,38,1,0.78
E_658,Case_94,Finalize,2025-02-02T16:34:35.666853,User_1,Headquarters,Night,IT,71,1,3.85
E_659,Case_95,Submit,2025-01-28T10:26:35.666853,User_3,Branch_B,Night,Finance,62,5,1.28
E_660,Case_95,Submit,2025-01-28T12:15:35.666853,User_3,Headquarters,Night,Finance,5,2,3.53
E_661,Case_95,Review,2025-01-28T12:45:35.666853,User_2,Branch_C,Afternoon,IT,6,3,8.32
E_662,Case_95,Submit,2025-01-28T13:46:35.666853,User_4,Branch_B,Afternoon,Operations,61,4,5.45
E_663,Case_95,Approve,2025-01-28T14:59:35.666853,User_1,Branch_C,Morning,Finance,33,4,4.4
E_664,Case_95,Submit,2025-01-28T15:39:35.666853,User_2,Branch_C,Afternoon,HR,9,4,0.13
E_665,Case_95,Finalize,2025-01-28T17:28:35.666853,User_2,Branch_C,Afternoon,Operations,2,1,5.71
E_666,Case_96,Submit,2025-02-06T10:26:35.666853,User_3,Branch_B,Night,Finance,77,4,0.68
E_667,Case_96,Archive,2025-02-06T12:13:35.666853,User_3,Branch_A,Night,HR,115,5,9.34
E_668,Case_96,Review,2025-02-06T14:03:35.666853,User_2,Branch_C,Afternoon,IT,60,4,8.34
E_669,Case_96,Submit,2025-02-06T14:51:35.666853,User_2,Headquarters,Afternoon,Finance,4,4,1.07
E_670,Case_96,Approve,2025-02-06T15:11:35.666853,User_4,Headquarters,Night,Operations,82,5,9.33
E_671,Case_96,Submit,2025-02-06T16:10:35.666853,User_4,Branch_B,Afternoon,HR,59,2,5.92
E_672,Case_96,Finalize,2025-02-06T16:51:35.666853,User_2,Branch_B,Night,Finance,13,1,7.3
E_673,Case_97,Submit,2025-02-07T10:26:35.666853,User_1,Headquarters,Morning,Operations,63,5,3.48
E_674,Case_97,Review,2025-02-07T11:12:35.666853,User_1,Branch_A,Afternoon,Operations,28,5,0.81
E_675,Case_97,Archive,2025-02-07T11:16:35.666853,User_1,Branch_A,Night,Operations,84,5,2.46
E_676,Case_97,Submit,2025-02-07T12:45:35.666853,User_1,Headquarters,Afternoon,Operations,102,2,1.58
E_677,Case_97,Review,2025-02-07T13:36:35.666853,User_4,Branch_A,Morning,Operations,69,4,9.05
E_678,Case_97,Submit,2025-02-07T14:31:35.666853,User_3,Headquarters,Morning,Finance,82,1,1.44
E_679,Case_97,Approve,2025-02-07T15:35:35.666853,User_3,Branch_C,Morning,Finance,42,4,8.13
E_680,Case_98,Submit,2025-02-06T10:26:35.666853,User_3,Headquarters,Morning,IT,31,1,2.94
E_681,Case_98,Archive,2025-02-06T11:33:35.666853,User_1,Branch_C,Night,Finance,66,1,6.42
E_682,Case_98,Submit,2025-02-06T11:55:35.666853,User_3,Headquarters,Night,Operations,54,3,0.82
E_683,Case_98,Review,2025-02-06T12:12:35.666853,User_1,Headquarters,Night,IT,83,1,7.25
E_684,Case_98,Submit,2025-02-06T13:02:35.666853,User_2,Branch_A,Morning,IT,74,3,0.32
E_685,Case_98,Approve,2025-02-06T14:25:35.666853,User_2,Branch_A,Afternoon,Finance,69,1,1.39
E_686,Case_98,Finalize,2025-02-06T15:25:35.666853,User_3,Branch_A,Night,Finance,41,4,8.63
E_687,Case_99,Submit,2025-02-05T10:26:35.666853,User_4,Branch_C,Night,HR,105,3,7.8
E_688,Case_99,Submit,2025-02-05T11:48:35.666853,User_2,Branch_B,Afternoon,Finance,78,2,5.27
E_689,Case_99,Review,2025-02-05T12:48:35.666853,User_3,Branch_A,Afternoon,Operations,71,1,6.32
E_690,Case_99,Submit,2025-02-05T13:25:35.666853,User_2,Branch_B,Afternoon,Finance,36,5,5.92
E_691,Case_99,Approve,2025-02-05T14:53:35.666853,User_2,Branch_A,Night,IT,78,4,9.17
E_692,Case_99,Submit,2025-02-05T15:34:35.666853,User_3,Branch_C,Morning,Finance,101,3,6.2
E_693,Case_99,Finalize,2025-02-05T15:37:35.666853,User_3,Branch_C,Afternoon,Finance,84,5,8.83
