EventID,case:concept:name,concept:name,time:timestamp,refined_concept:name
2845,Case_211,B1,2023-01-11 11:52:00+00:00,B1
2846,Case_92,A,2023-01-11 11:59:00+00:00,A
2847,Case_809,C,2023-01-11 12:07:00+00:00,C
2848,Case_809,D,2023-01-11 12:09:00+00:00,D
2849,Case_809,B1,2023-01-11 12:10:00+00:00,B1
2850,Case_218,F,2023-01-11 12:15:00+00:00,F
2851,Case_211,B2,2023-01-11 12:17:00+00:00,B2
2852,Case_92,F,2023-01-11 12:18:00+00:00,F
2853,Case_950,F,2023-01-11 12:22:00+00:00,F
2854,Case_606,A,2023-01-11 12:35:00+00:00,A
2855,Case_606,C,2023-01-11 12:49:00+00:00,C
2856,Case_906,A,2023-01-11 12:50:00+00:00,A
2857,Case_606,D,2023-01-11 12:50:00+00:00,D
2858,Case_809,B2,2023-01-11 12:53:00+00:00,B2
2859,Case_211,A,2023-01-11 12:54:00+00:00,A
2860,Case_606,B1,2023-01-11 12:54:00+00:00,B1
2861,Case_218,A,2023-01-11 12:56:00+00:00,A
2862,Case_92,A,2023-01-11 12:59:00+00:00,A
2863,Case_211,E1,2023-01-11 13:12:00+00:00,E1
2864,Case_809,A,2023-01-11 13:16:00+00:00,A
2865,Case_606,B2,2023-01-11 13:18:00+00:00,B2
2866,Case_906,C,2023-01-11 13:18:00+00:00,C
2867,Case_950,A,2023-01-11 13:21:00+00:00,A
2868,Case_906,B1,2023-01-11 13:22:00+00:00,B1
2869,Case_906,D,2023-01-11 13:23:00+00:00,D
2870,Case_809,F,2023-01-11 13:45:00+00:00,F
2871,Case_906,B2,2023-01-11 14:00:00+00:00,B2
2872,Case_211,E2,2023-01-11 14:02:00+00:00,E2
2873,Case_606,A,2023-01-11 14:05:00+00:00,A
2874,Case_17,A,2023-01-11 14:07:00+00:00,A
2875,Case_64,A,2023-01-11 14:16:00+00:00,A
2876,Case_17,C,2023-01-11 14:28:00+00:00,C
2877,Case_606,F,2023-01-11 14:28:00+00:00,F
2878,Case_64,C,2023-01-11 14:30:00+00:00,C
2879,Case_17,D,2023-01-11 14:31:00+00:00,D
2880,Case_64,D,2023-01-11 14:33:00+00:00,D
2881,Case_906,A,2023-01-11 14:34:00+00:00,A
2882,Case_17,B1,2023-01-11 14:35:00+00:00,B1
2883,Case_64,B1,2023-01-11 14:36:00+00:00,B1
2884,Case_211,A,2023-01-11 14:37:00+00:00,A
2885,Case_809,A,2023-01-11 14:40:00+00:00,A
2886,Case_911,A,2023-01-11 14:57:00+00:00,A
2887,Case_906,E1,2023-01-11 15:01:00+00:00,E1
2888,Case_606,A,2023-01-11 15:05:00+00:00,A
2889,Case_911,C,2023-01-11 15:14:00+00:00,C
2890,Case_64,B2,2023-01-11 15:15:00+00:00,B2
2891,Case_911,D,2023-01-11 15:17:00+00:00,D
2892,Case_911,B1,2023-01-11 15:18:00+00:00,B1
2893,Case_17,B2,2023-01-11 15:18:00+00:00,B2
2894,Case_906,E2,2023-01-11 15:36:00+00:00,E2
2895,Case_911,B2,2023-01-11 15:44:00+00:00,B2
2896,Case_64,A,2023-01-11 15:47:00+00:00,A
2897,Case_64,E1,2023-01-11 16:07:00+00:00,E1
2898,Case_598,A,2023-01-11 16:07:00+00:00,A
2899,Case_906,A,2023-01-11 16:12:00+00:00,A
2900,Case_17,A,2023-01-11 16:13:00+00:00,A
2901,Case_17,F,2023-01-11 16:28:00+00:00,F
2902,Case_911,A,2023-01-11 16:31:00+00:00,A
2903,Case_598,C,2023-01-11 16:32:00+00:00,C
2904,Case_537,A,2023-01-11 16:32:00+00:00,A
2905,Case_64,E2,2023-01-11 16:34:00+00:00,E2
2906,Case_598,D,2023-01-11 16:37:00+00:00,D
2907,Case_598,B1,2023-01-11 16:38:00+00:00,B1
2908,Case_537,C,2023-01-11 16:54:00+00:00,C
2909,Case_314,A,2023-01-11 16:54:00+00:00,A
2910,Case_598,B2,2023-01-11 16:55:00+00:00,B2
2911,Case_537,B1,2023-01-11 16:56:00+00:00,B1
2912,Case_537,D,2023-01-11 16:57:00+00:00,D
2913,Case_911,F,2023-01-11 16:59:00+00:00,F
2914,Case_64,A,2023-01-11 17:00:00+00:00,A
2915,Case_314,C,2023-01-11 17:22:00+00:00,C
2916,Case_314,B1,2023-01-11 17:26:00+00:00,B1
2917,Case_314,D,2023-01-11 17:26:00+00:00,D
2918,Case_17,A,2023-01-11 17:33:00+00:00,A
2919,Case_537,B2,2023-01-11 17:38:00+00:00,B2
2920,Case_911,A,2023-01-11 17:41:00+00:00,A
2921,Case_598,A,2023-01-11 17:45:00+00:00,A
2922,Case_598,E1,2023-01-11 18:01:00+00:00,E1
2923,Case_537,A,2023-01-11 18:07:00+00:00,A
2924,Case_314,B2,2023-01-11 18:08:00+00:00,B2
2925,Case_273,A,2023-01-11 18:11:00+00:00,A
2926,Case_537,E1,2023-01-11 18:21:00+00:00,E1
2927,Case_273,C,2023-01-11 18:26:00+00:00,C
2928,Case_273,D,2023-01-11 18:27:00+00:00,D
2929,Case_273,B1,2023-01-11 18:31:00+00:00,B1
2930,Case_427,A,2023-01-11 18:34:00+00:00,A
2931,Case_427,C,2023-01-11 18:46:00+00:00,C
2932,Case_598,E2,2023-01-11 18:48:00+00:00,E2
2933,Case_314,A,2023-01-11 18:49:00+00:00,A
2934,Case_427,D,2023-01-11 18:51:00+00:00,D
2935,Case_537,E2,2023-01-11 18:51:00+00:00,E2
2936,Case_427,B1,2023-01-11 18:53:00+00:00,B1
2937,Case_273,B2,2023-01-11 18:54:00+00:00,B2
2938,Case_314,F,2023-01-11 19:01:00+00:00,F
2939,Case_537,A,2023-01-11 19:19:00+00:00,A
2940,Case_427,B2,2023-01-11 19:21:00+00:00,B2
2941,Case_598,A,2023-01-11 19:24:00+00:00,A
2942,Case_273,A,2023-01-11 19:27:00+00:00,A
2943,Case_273,E1,2023-01-11 19:42:00+00:00,E1
2944,Case_224,A,2023-01-11 19:57:00+00:00,A
2945,Case_427,A,2023-01-11 20:06:00+00:00,A
2946,Case_273,E2,2023-01-11 20:07:00+00:00,E2
2947,Case_224,C,2023-01-11 20:08:00+00:00,C
2948,Case_224,D,2023-01-11 20:10:00+00:00,D
2949,Case_224,B1,2023-01-11 20:12:00+00:00,B1
2950,Case_314,A,2023-01-11 20:16:00+00:00,A
2951,Case_427,E1,2023-01-11 20:29:00+00:00,E1
2952,Case_689,A,2023-01-11 20:33:00+00:00,A
2953,Case_273,A,2023-01-11 20:37:00+00:00,A
2954,Case_333,A,2023-01-11 20:42:00+00:00,A
2955,Case_689,C,2023-01-11 20:43:00+00:00,C
2956,Case_689,D,2023-01-11 20:44:00+00:00,D
2957,Case_689,B1,2023-01-11 20:50:00+00:00,B1
2958,Case_224,B2,2023-01-11 20:57:00+00:00,B2
2959,Case_427,E2,2023-01-11 21:01:00+00:00,E2
2960,Case_333,C,2023-01-11 21:04:00+00:00,C
2961,Case_333,B1,2023-01-11 21:07:00+00:00,B1
2962,Case_333,D,2023-01-11 21:09:00+00:00,D
2963,Case_689,B2,2023-01-11 21:12:00+00:00,B2
2964,Case_427,A,2023-01-11 21:16:00+00:00,A
2965,Case_593,A,2023-01-11 21:19:00+00:00,A
2966,Case_224,A,2023-01-11 21:21:00+00:00,A
2967,Case_333,B2,2023-01-11 21:24:00+00:00,B2
2968,Case_175,A,2023-01-11 21:32:00+00:00,A
2969,Case_224,E1,2023-01-11 21:41:00+00:00,E1
2970,Case_593,C,2023-01-11 21:45:00+00:00,C
2971,Case_175,C,2023-01-11 21:48:00+00:00,C
2972,Case_593,B1,2023-01-11 21:50:00+00:00,B1
2973,Case_593,D,2023-01-11 21:50:00+00:00,D
2974,Case_175,B1,2023-01-11 21:51:00+00:00,B1
2975,Case_175,D,2023-01-11 21:52:00+00:00,D
2976,Case_689,A,2023-01-11 21:56:00+00:00,A
2977,Case_894,A,2023-01-11 21:59:00+00:00,A
2978,Case_333,A,2023-01-11 22:06:00+00:00,A
2979,Case_175,B2,2023-01-11 22:13:00+00:00,B2
2980,Case_894,C,2023-01-11 22:14:00+00:00,C
2981,Case_689,F,2023-01-11 22:17:00+00:00,F
2982,Case_894,D,2023-01-11 22:17:00+00:00,D
2983,Case_224,E2,2023-01-11 22:17:00+00:00,E2
2984,Case_894,B1,2023-01-11 22:21:00+00:00,B1
2985,Case_333,E1,2023-01-11 22:25:00+00:00,E1
2986,Case_783,A,2023-01-11 22:29:00+00:00,A
2987,Case_593,B2,2023-01-11 22:33:00+00:00,B2
2988,Case_224,A,2023-01-11 22:38:00+00:00,A
2989,Case_175,A,2023-01-11 22:41:00+00:00,A
2990,Case_783,C,2023-01-11 22:56:00+00:00,C
2991,Case_783,D,2023-01-11 22:57:00+00:00,D
2992,Case_175,E1,2023-01-11 22:57:00+00:00,E1
2993,Case_783,B1,2023-01-11 22:58:00+00:00,B1
2994,Case_689,A,2023-01-11 22:58:00+00:00,A
2995,Case_333,E2,2023-01-11 22:59:00+00:00,E2
2996,Case_593,A,2023-01-11 23:01:00+00:00,A
2997,Case_894,B2,2023-01-11 23:01:00+00:00,B2
2998,Case_177,A,2023-01-11 23:05:00+00:00,A
2999,Case_177,C,2023-01-11 23:18:00+00:00,C
3000,Case_177,B1,2023-01-11 23:20:00+00:00,B1
3001,Case_593,E1,2023-01-11 23:21:00+00:00,E1
3002,Case_177,D,2023-01-11 23:22:00+00:00,D
3003,Case_894,A,2023-01-11 23:27:00+00:00,A
3004,Case_783,B2,2023-01-11 23:34:00+00:00,B2
3005,Case_175,E2,2023-01-11 23:35:00+00:00,E2
3006,Case_779,A,2023-01-11 23:37:00+00:00,A
3007,Case_333,A,2023-01-11 23:37:00+00:00,A
3008,Case_894,E1,2023-01-11 23:49:00+00:00,E1
3009,Case_177,B2,2023-01-11 23:52:00+00:00,B2
3010,Case_593,E2,2023-01-11 23:56:00+00:00,E2
3011,Case_783,A,2023-01-12 00:05:00+00:00,A
3012,Case_175,A,2023-01-12 00:06:00+00:00,A
3013,Case_779,C,2023-01-12 00:07:00+00:00,C
3014,Case_779,D,2023-01-12 00:10:00+00:00,D
3015,Case_779,B1,2023-01-12 00:14:00+00:00,B1
3016,Case_894,E2,2023-01-12 00:17:00+00:00,E2
3017,Case_593,A,2023-01-12 00:22:00+00:00,A
3018,Case_177,A,2023-01-12 00:28:00+00:00,A
3019,Case_779,B2,2023-01-12 00:32:00+00:00,B2
3020,Case_783,E1,2023-01-12 00:35:00+00:00,E1
3021,Case_177,E1,2023-01-12 00:53:00+00:00,E1
3022,Case_783,E2,2023-01-12 00:56:00+00:00,E2
3023,Case_894,A,2023-01-12 00:56:00+00:00,A
3024,Case_715,A,2023-01-12 01:15:00+00:00,A
3025,Case_177,E2,2023-01-12 01:19:00+00:00,E2
3026,Case_779,A,2023-01-12 01:25:00+00:00,A
3027,Case_233,A,2023-01-12 01:25:00+00:00,A
3028,Case_783,A,2023-01-12 01:33:00+00:00,A
3029,Case_715,C,2023-01-12 01:38:00+00:00,C
3030,Case_715,D,2023-01-12 01:39:00+00:00,D
3031,Case_779,E1,2023-01-12 01:43:00+00:00,E1
3032,Case_715,B1,2023-01-12 01:45:00+00:00,B1
3033,Case_793,A,2023-01-12 01:45:00+00:00,A
3034,Case_233,C,2023-01-12 01:50:00+00:00,C
3035,Case_233,B1,2023-01-12 01:54:00+00:00,B1
3036,Case_233,D,2023-01-12 01:55:00+00:00,D
3037,Case_177,A,2023-01-12 01:56:00+00:00,A
3038,Case_793,C,2023-01-12 02:04:00+00:00,C
3039,Case_793,D,2023-01-12 02:05:00+00:00,D
3040,Case_793,B1,2023-01-12 02:09:00+00:00,B1
3041,Case_715,B2,2023-01-12 02:19:00+00:00,B2
3042,Case_756,A,2023-01-12 02:21:00+00:00,A
3043,Case_779,E2,2023-01-12 02:25:00+00:00,E2
3044,Case_556,A,2023-01-12 02:29:00+00:00,A
3045,Case_756,C,2023-01-12 02:31:00+00:00,C
3046,Case_756,D,2023-01-12 02:32:00+00:00,D
3047,Case_233,B2,2023-01-12 02:35:00+00:00,B2
3048,Case_756,B1,2023-01-12 02:37:00+00:00,B1
3049,Case_556,C,2023-01-12 02:41:00+00:00,C
3050,Case_556,D,2023-01-12 02:42:00+00:00,D
3051,Case_779,A,2023-01-12 02:44:00+00:00,A
3052,Case_556,B1,2023-01-12 02:48:00+00:00,B1
3053,Case_355,A,2023-01-12 02:49:00+00:00,A
3054,Case_793,B2,2023-01-12 02:53:00+00:00,B2
3055,Case_715,A,2023-01-12 03:01:00+00:00,A
3056,Case_355,C,2023-01-12 03:02:00+00:00,C
3057,Case_355,D,2023-01-12 03:04:00+00:00,D
3058,Case_355,B1,2023-01-12 03:06:00+00:00,B1
3059,Case_556,B2,2023-01-12 03:10:00+00:00,B2
3060,Case_756,B2,2023-01-12 03:13:00+00:00,B2
3061,Case_715,F,2023-01-12 03:20:00+00:00,F
3062,Case_82,A,2023-01-12 03:23:00+00:00,A
3063,Case_793,A,2023-01-12 03:26:00+00:00,A
3064,Case_544,A,2023-01-12 03:26:00+00:00,A
3065,Case_233,A,2023-01-12 03:28:00+00:00,A
3066,Case_5,A,2023-01-12 03:29:00+00:00,A
3067,Case_355,B2,2023-01-12 03:32:00+00:00,B2
3068,Case_82,C,2023-01-12 03:34:00+00:00,C
3069,Case_82,D,2023-01-12 03:36:00+00:00,D
3070,Case_82,B1,2023-01-12 03:41:00+00:00,B1
3071,Case_544,C,2023-01-12 03:44:00+00:00,C
3072,Case_233,F,2023-01-12 03:44:00+00:00,F
3073,Case_544,D,2023-01-12 03:45:00+00:00,D
3074,Case_5,C,2023-01-12 03:47:00+00:00,C
3075,Case_544,B1,2023-01-12 03:48:00+00:00,B1
3076,Case_5,D,2023-01-12 03:51:00+00:00,D
3077,Case_793,F,2023-01-12 03:51:00+00:00,F
3078,Case_5,B1,2023-01-12 03:52:00+00:00,B1
3079,Case_556,A,2023-01-12 03:59:00+00:00,A
3080,Case_715,A,2023-01-12 04:01:00+00:00,A
3081,Case_82,B2,2023-01-12 04:01:00+00:00,B2
3082,Case_756,A,2023-01-12 04:04:00+00:00,A
3083,Case_544,B2,2023-01-12 04:08:00+00:00,B2
3084,Case_752,A,2023-01-12 04:08:00+00:00,A
3085,Case_556,F,2023-01-12 04:18:00+00:00,F
3086,Case_756,E1,2023-01-12 04:18:00+00:00,E1
3087,Case_752,C,2023-01-12 04:22:00+00:00,C
3088,Case_752,D,2023-01-12 04:23:00+00:00,D
3089,Case_752,B1,2023-01-12 04:24:00+00:00,B1
3090,Case_355,A,2023-01-12 04:24:00+00:00,A
3091,Case_793,A,2023-01-12 04:26:00+00:00,A
3092,Case_5,B2,2023-01-12 04:32:00+00:00,B2
3093,Case_82,A,2023-01-12 04:43:00+00:00,A
3094,Case_233,A,2023-01-12 04:45:00+00:00,A
3095,Case_355,E1,2023-01-12 04:47:00+00:00,E1
3096,Case_752,B2,2023-01-12 04:52:00+00:00,B2
3097,Case_318,A,2023-01-12 04:55:00+00:00,A
3098,Case_556,A,2023-01-12 04:56:00+00:00,A
3099,Case_756,E2,2023-01-12 05:02:00+00:00,E2
3100,Case_82,E1,2023-01-12 05:04:00+00:00,E1
3101,Case_544,A,2023-01-12 05:10:00+00:00,A
3102,Case_318,C,2023-01-12 05:10:00+00:00,C
3103,Case_355,E2,2023-01-12 05:10:00+00:00,E2
3104,Case_318,D,2023-01-12 05:14:00+00:00,D
3105,Case_318,B1,2023-01-12 05:14:00+00:00,B1
3106,Case_5,A,2023-01-12 05:18:00+00:00,A
3107,Case_110,A,2023-01-12 05:22:00+00:00,A
3108,Case_544,F,2023-01-12 05:32:00+00:00,F
3109,Case_756,A,2023-01-12 05:33:00+00:00,A
3110,Case_110,C,2023-01-12 05:35:00+00:00,C
3111,Case_110,B1,2023-01-12 05:37:00+00:00,B1
3112,Case_110,D,2023-01-12 05:39:00+00:00,D
3113,Case_5,E1,2023-01-12 05:48:00+00:00,E1
3114,Case_318,B2,2023-01-12 05:48:00+00:00,B2
3115,Case_355,A,2023-01-12 05:49:00+00:00,A
3116,Case_752,A,2023-01-12 05:49:00+00:00,A
3117,Case_82,E2,2023-01-12 05:54:00+00:00,E2
3118,Case_110,B2,2023-01-12 05:54:00+00:00,B2
3119,Case_587,A,2023-01-12 06:03:00+00:00,A
3120,Case_684,A,2023-01-12 06:05:00+00:00,A
3121,Case_5,E2,2023-01-12 06:13:00+00:00,E2
3122,Case_752,E1,2023-01-12 06:14:00+00:00,E1
3123,Case_684,C,2023-01-12 06:18:00+00:00,C
3124,Case_684,D,2023-01-12 06:20:00+00:00,D
3125,Case_684,B1,2023-01-12 06:22:00+00:00,B1
3126,Case_318,A,2023-01-12 06:28:00+00:00,A
3127,Case_82,A,2023-01-12 06:28:00+00:00,A
3128,Case_587,C,2023-01-12 06:29:00+00:00,C
3129,Case_5,A,2023-01-12 06:31:00+00:00,A
3130,Case_587,D,2023-01-12 06:34:00+00:00,D
3131,Case_587,B1,2023-01-12 06:35:00+00:00,B1
3132,Case_544,A,2023-01-12 06:36:00+00:00,A
3133,Case_318,F,2023-01-12 06:42:00+00:00,F
3134,Case_204,A,2023-01-12 06:46:00+00:00,A
3135,Case_752,E2,2023-01-12 06:55:00+00:00,E2
3136,Case_587,B2,2023-01-12 06:57:00+00:00,B2
3137,Case_204,C,2023-01-12 06:57:00+00:00,C
3138,Case_684,B2,2023-01-12 06:58:00+00:00,B2
3139,Case_204,D,2023-01-12 06:59:00+00:00,D
3140,Case_110,A,2023-01-12 07:01:00+00:00,A
3141,Case_204,B1,2023-01-12 07:02:00+00:00,B1
3142,Case_435,A,2023-01-12 07:03:00+00:00,A
3143,Case_867,A,2023-01-12 07:05:00+00:00,A
3144,Case_867,C,2023-01-12 07:17:00+00:00,C
3145,Case_867,D,2023-01-12 07:21:00+00:00,D
3146,Case_867,B1,2023-01-12 07:22:00+00:00,B1
3147,Case_435,C,2023-01-12 07:23:00+00:00,C
3148,Case_752,A,2023-01-12 07:24:00+00:00,A
3149,Case_435,B1,2023-01-12 07:25:00+00:00,B1
3150,Case_435,D,2023-01-12 07:26:00+00:00,D
3151,Case_110,F,2023-01-12 07:31:00+00:00,F
3152,Case_253,A,2023-01-12 07:35:00+00:00,A
3153,Case_867,B2,2023-01-12 07:39:00+00:00,B2
3154,Case_684,A,2023-01-12 07:42:00+00:00,A
3155,Case_204,B2,2023-01-12 07:44:00+00:00,B2
3156,Case_587,A,2023-01-12 07:48:00+00:00,A
3157,Case_318,A,2023-01-12 07:48:00+00:00,A
3158,Case_684,E1,2023-01-12 07:56:00+00:00,E1
3159,Case_435,B2,2023-01-12 07:56:00+00:00,B2
3160,Case_253,C,2023-01-12 08:05:00+00:00,C
3161,Case_253,D,2023-01-12 08:06:00+00:00,D
3162,Case_253,B1,2023-01-12 08:10:00+00:00,B1
3163,Case_568,A,2023-01-12 08:11:00+00:00,A
3164,Case_587,E1,2023-01-12 08:14:00+00:00,E1
3165,Case_253,B2,2023-01-12 08:26:00+00:00,B2
3166,Case_435,A,2023-01-12 08:30:00+00:00,A
3167,Case_867,A,2023-01-12 08:30:00+00:00,A
3168,Case_684,E2,2023-01-12 08:33:00+00:00,E2
3169,Case_420,A,2023-01-12 08:33:00+00:00,A
3170,Case_204,A,2023-01-12 08:35:00+00:00,A
3171,Case_568,C,2023-01-12 08:40:00+00:00,C
3172,Case_568,D,2023-01-12 08:43:00+00:00,D
3173,Case_568,B1,2023-01-12 08:46:00+00:00,B1
3174,Case_420,C,2023-01-12 08:50:00+00:00,C
3175,Case_204,F,2023-01-12 08:50:00+00:00,F
3176,Case_263,A,2023-01-12 08:51:00+00:00,A
3177,Case_110,A,2023-01-12 08:51:00+00:00,A
3178,Case_867,F,2023-01-12 08:54:00+00:00,F
3179,Case_420,D,2023-01-12 08:54:00+00:00,D
3180,Case_420,B1,2023-01-12 08:56:00+00:00,B1
3181,Case_587,E2,2023-01-12 08:56:00+00:00,E2
3182,Case_435,E1,2023-01-12 08:57:00+00:00,E1
3183,Case_684,A,2023-01-12 09:07:00+00:00,A
3184,Case_568,B2,2023-01-12 09:07:00+00:00,B2
3185,Case_263,C,2023-01-12 09:12:00+00:00,C
3186,Case_263,B1,2023-01-12 09:14:00+00:00,B1
3187,Case_263,D,2023-01-12 09:16:00+00:00,D
3188,Case_253,A,2023-01-12 09:21:00+00:00,A
3189,Case_947,A,2023-01-12 09:28:00+00:00,A
3190,Case_435,E2,2023-01-12 09:29:00+00:00,E2
3191,Case_587,A,2023-01-12 09:30:00+00:00,A
3192,Case_420,B2,2023-01-12 09:35:00+00:00,B2
3193,Case_947,C,2023-01-12 09:47:00+00:00,C
3194,Case_253,F,2023-01-12 09:48:00+00:00,F
3195,Case_435,A,2023-01-12 09:51:00+00:00,A
3196,Case_947,D,2023-01-12 09:52:00+00:00,D
3197,Case_263,B2,2023-01-12 09:53:00+00:00,B2
3198,Case_947,B1,2023-01-12 09:54:00+00:00,B1
3199,Case_568,A,2023-01-12 09:56:00+00:00,A
3200,Case_204,A,2023-01-12 09:56:00+00:00,A
3201,Case_867,A,2023-01-12 10:00:00+00:00,A
3202,Case_947,B2,2023-01-12 10:12:00+00:00,B2
3203,Case_568,F,2023-01-12 10:16:00+00:00,F
3204,Case_385,A,2023-01-12 10:17:00+00:00,A
3205,Case_263,A,2023-01-12 10:27:00+00:00,A
3206,Case_253,A,2023-01-12 10:28:00+00:00,A
3207,Case_420,A,2023-01-12 10:34:00+00:00,A
3208,Case_808,A,2023-01-12 10:35:00+00:00,A
3209,Case_137,A,2023-01-12 10:36:00+00:00,A
3210,Case_263,F,2023-01-12 10:37:00+00:00,F
3211,Case_385,C,2023-01-12 10:40:00+00:00,C
3212,Case_385,D,2023-01-12 10:43:00+00:00,D
3213,Case_385,B1,2023-01-12 10:43:00+00:00,B1
3214,Case_947,A,2023-01-12 10:52:00+00:00,A
3215,Case_568,A,2023-01-12 10:54:00+00:00,A
3216,Case_808,C,2023-01-12 10:55:00+00:00,C
3217,Case_808,D,2023-01-12 10:59:00+00:00,D
3218,Case_808,B1,2023-01-12 11:02:00+00:00,B1
3219,Case_420,F,2023-01-12 11:03:00+00:00,F
3220,Case_385,B2,2023-01-12 11:04:00+00:00,B2
3221,Case_137,C,2023-01-12 11:04:00+00:00,C
3222,Case_137,B1,2023-01-12 11:06:00+00:00,B1
3223,Case_137,D,2023-01-12 11:06:00+00:00,D
3224,Case_947,F,2023-01-12 11:07:00+00:00,F
3225,Case_671,A,2023-01-12 11:32:00+00:00,A
3226,Case_137,B2,2023-01-12 11:37:00+00:00,B2
3227,Case_986,A,2023-01-12 11:41:00+00:00,A
3228,Case_808,B2,2023-01-12 11:43:00+00:00,B2
3229,Case_852,A,2023-01-12 11:46:00+00:00,A
3230,Case_385,A,2023-01-12 11:47:00+00:00,A
3231,Case_263,A,2023-01-12 11:52:00+00:00,A
3232,Case_671,C,2023-01-12 11:57:00+00:00,C
3233,Case_671,B1,2023-01-12 12:00:00+00:00,B1
3234,Case_671,D,2023-01-12 12:02:00+00:00,D
3235,Case_986,C,2023-01-12 12:03:00+00:00,C
3236,Case_852,C,2023-01-12 12:03:00+00:00,C
3237,Case_137,A,2023-01-12 12:06:00+00:00,A
3238,Case_986,B1,2023-01-12 12:07:00+00:00,B1
3239,Case_852,D,2023-01-12 12:07:00+00:00,D
3240,Case_852,B1,2023-01-12 12:07:00+00:00,B1
3241,Case_986,D,2023-01-12 12:08:00+00:00,D
3242,Case_385,F,2023-01-12 12:09:00+00:00,F
3243,Case_420,A,2023-01-12 12:20:00+00:00,A
3244,Case_947,A,2023-01-12 12:27:00+00:00,A
3245,Case_137,E1,2023-01-12 12:33:00+00:00,E1
3246,Case_852,B2,2023-01-12 12:36:00+00:00,B2
3247,Case_671,B2,2023-01-12 12:37:00+00:00,B2
3248,Case_986,B2,2023-01-12 12:38:00+00:00,B2
3249,Case_808,A,2023-01-12 12:40:00+00:00,A
3250,Case_808,E1,2023-01-12 12:53:00+00:00,E1
3251,Case_385,A,2023-01-12 12:56:00+00:00,A
3252,Case_852,A,2023-01-12 13:04:00+00:00,A
3253,Case_852,F,2023-01-12 13:18:00+00:00,F
3254,Case_137,E2,2023-01-12 13:19:00+00:00,E2
3255,Case_986,A,2023-01-12 13:22:00+00:00,A
3256,Case_808,E2,2023-01-12 13:27:00+00:00,E2
3257,Case_671,A,2023-01-12 13:34:00+00:00,A
3258,Case_986,E1,2023-01-12 13:45:00+00:00,E1
3259,Case_671,E1,2023-01-12 13:49:00+00:00,E1
3260,Case_137,A,2023-01-12 13:52:00+00:00,A
3261,Case_808,A,2023-01-12 13:56:00+00:00,A
3262,Case_671,E2,2023-01-12 14:13:00+00:00,E2
3263,Case_481,A,2023-01-12 14:13:00+00:00,A
3264,Case_671,A,2023-01-12 14:31:00+00:00,A
3265,Case_986,E2,2023-01-12 14:34:00+00:00,E2
3266,Case_852,A,2023-01-12 14:37:00+00:00,A
3267,Case_481,C,2023-01-12 14:39:00+00:00,C
3268,Case_481,D,2023-01-12 14:44:00+00:00,D
3269,Case_481,B1,2023-01-12 14:46:00+00:00,B1
3270,Case_986,A,2023-01-12 15:11:00+00:00,A
3271,Case_481,B2,2023-01-12 15:24:00+00:00,B2
3272,Case_696,A,2023-01-12 15:53:00+00:00,A
3273,Case_481,A,2023-01-12 16:19:00+00:00,A
3274,Case_696,C,2023-01-12 16:22:00+00:00,C
3275,Case_696,D,2023-01-12 16:25:00+00:00,D
3276,Case_696,B1,2023-01-12 16:26:00+00:00,B1
3277,Case_481,F,2023-01-12 16:49:00+00:00,F
3278,Case_696,B2,2023-01-12 17:10:00+00:00,B2
3279,Case_481,A,2023-01-12 17:37:00+00:00,A
3280,Case_696,A,2023-01-12 17:38:00+00:00,A
3281,Case_696,E1,2023-01-12 18:08:00+00:00,E1
3282,Case_769,A,2023-01-12 18:11:00+00:00,A
3283,Case_696,E2,2023-01-12 18:33:00+00:00,E2
3284,Case_769,C,2023-01-12 18:38:00+00:00,C
3285,Case_769,B1,2023-01-12 18:40:00+00:00,B1
3286,Case_769,D,2023-01-12 18:41:00+00:00,D
3287,Case_696,A,2023-01-12 19:04:00+00:00,A
3288,Case_586,A,2023-01-12 19:06:00+00:00,A
3289,Case_769,B2,2023-01-12 19:19:00+00:00,B2
3290,Case_586,C,2023-01-12 19:29:00+00:00,C
3291,Case_586,B1,2023-01-12 19:34:00+00:00,B1
3292,Case_586,D,2023-01-12 19:34:00+00:00,D
3293,Case_769,A,2023-01-12 20:01:00+00:00,A
3294,Case_661,A,2023-01-12 20:09:00+00:00,A
3295,Case_586,B2,2023-01-12 20:14:00+00:00,B2
3296,Case_661,C,2023-01-12 20:23:00+00:00,C
3297,Case_661,D,2023-01-12 20:24:00+00:00,D
3298,Case_661,B1,2023-01-12 20:27:00+00:00,B1
3299,Case_769,F,2023-01-12 20:28:00+00:00,F
3300,Case_586,A,2023-01-12 20:42:00+00:00,A
3301,Case_330,A,2023-01-12 20:49:00+00:00,A
3302,Case_661,B2,2023-01-12 21:06:00+00:00,B2
3303,Case_330,C,2023-01-12 21:08:00+00:00,C
3304,Case_586,F,2023-01-12 21:08:00+00:00,F
3305,Case_330,B1,2023-01-12 21:12:00+00:00,B1
3306,Case_330,D,2023-01-12 21:13:00+00:00,D
3307,Case_464,A,2023-01-12 21:18:00+00:00,A
3308,Case_661,A,2023-01-12 21:36:00+00:00,A
3309,Case_769,A,2023-01-12 21:39:00+00:00,A
3310,Case_464,C,2023-01-12 21:45:00+00:00,C
3311,Case_464,D,2023-01-12 21:47:00+00:00,D
3312,Case_464,B1,2023-01-12 21:52:00+00:00,B1
3313,Case_330,B2,2023-01-12 21:53:00+00:00,B2
3314,Case_661,E1,2023-01-12 21:55:00+00:00,E1
